"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"754","4","1","0","3","780.2","945","351.090"
"801","1","1","0","2","147.9","7847","552.653"
"1003","1","1","0","7","327.7","1218","190.066"
"825","1","1","0","2","126.8","1125","67.929"
"410","1","1","0","2","306.1","1218","177.538"
"359","1","1","0","3","837.0","545","217.221"
"1003","1","2","0","7","327.7","1218","190.066"
"405","2","1","0","3","567.1","745","201.185"
"716","2","1","0","3","552.2","7847","2063.387"
"293","2","1","0","3","592.0","745","210.019"
"425","1","1","0","2","113.4","545","29.430"
"435","1","1","0","2","337.3","545","87.537"
"865","2","1","0","2","398.8","7847","1490.183"
"907","2","1","0","2","137.1","1125","73.446"
"984","1","1","0","2","155.8","1125","83.464"
"728","3","1","0","2","138.2","1218","80.156"
"434","2","1","0","3","491.3","358","83.755"
"766","2","1","0","3","1058.1","1518","764.855"
"815","1","1","0","2","1301.8","1125","697.393"
"417","3","1","0","3","1034.4","545","268.451"
"692","1","1","0","2","202.9","745","71.981"
"832","1","1","0","2","84.0","0","0.000"
"1000","1","1","0","1","1126.7","1218","653.486"
"276","1","1","0","2","292.2","7847","1091.854"
"417","3","2","0","3","1753.6","545","455.101"
"692","1","2","0","2","1398.8","745","496.241"
"928","3","1","0","4","364.3","1218","211.294"
"400","1","1","0","2","1468.8","1891","1322.619"
"400","3","1","0","11","1303.1000000000001","0","0.000"
"434","1","1","0","2","113.8","1125","60.964"
"525","1","3","0","1","370.4","222","39.157"
"646","2","1","0","1","342.6","7847","1280.182"
"766","1","1","0","2","98.6","945","44.370"
"774","4","1","0","3","2662.9","7847","9950.370"
"878","1","1","0","2","167.1","7847","624.397"
"976","4","1","0","3","2211.0","1125","1184.464"
"983","1","2","0","11","209.2","1218","121.336"
"999","1","1","0","2","149.7","545","38.851"
"797","2","1","0","3","726.0","1125","388.929"
"1000","1","2","0","1","1126.7","1218","653.486"
"926","4","1","0","3","1013.9","1218","588.062"
"999","1","2","0","2","454.2","545","117.876"
"307","2","1","0","3","329.5","1125","176.518"
"313","1","1","0","2","81.2","1218","47.096"
"392","1","1","0","2","144.2","745","51.157"
"418","3","1","0","3","149.1","1218","86.478"
"434","4","1","0","3","814.0","1125","436.071"
"445","1","1","0","1","236.3","745","83.830"
"546","1","1","0","2","88.9","1518","64.262"
"694","1","1","0","2","175.8","545","45.624"
"711","1","1","0","2","164.4","1125","88.071"
"736","3","1","0","2","217.0","545","56.317"
"845","2","1","0","3","266.9","109","13.853"
"950","1","1","0","2","210.0","945","94.500"
"445","1","2","0","3","1074.1","745","381.050"
"815","1","2","0","2","1332.0","1125","713.571"
"847","2","1","0","3","808.7","1218","469.046"
"736","3","2","0","2","284.0","545","73.705"
"768","2","1","0","3","1121.3","1891","1009.704"
"681","1","1","0","2","203.8","1891","183.517"
"736","3","3","0","2","492.5","545","127.815"
