"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"289","2","1","0","3","1122.7","358","191.394"
"278","1","1","0","2","374.4","1218","217.152"
"303","1","1","0","7","1627.0","7847","6079.557"
"303","2","1","0","3","339.9","1218","197.142"
"303","2","2","0","3","479.2","1218","277.936"
"285","2","1","0","3","500.7","545","129.944"
"267","2","1","0","3","1473.7","945","663.165"
"309","2","1","0","3","403.2","945","181.440"
"304","1","1","0","1","1226.5","745","435.115"
"270","2","1","0","3","1196.3","745","424.402"
"309","2","2","0","3","437.2","945","196.740"
"270","3","1","0","3","1591.0","745","564.426"
"309","2","3","0","3","911.8","945","410.310"
"304","1","2","0","1","1226.5","745","435.115"
"267","2","2","0","3","902.9","945","406.305"
"280","3","1","0","3","1039.4","1891","935.955"
"268","3","1","0","3","2645.3","945","1190.385"
"283","2","1","0","3","1464.2","945","658.890"
"284","1","1","0","2","90.7","7847","338.916"
"269","1","1","0","11","154.1","1891","138.763"
"295","2","1","0","3","1005.3","7847","3756.471"
"275","3","1","0","3","723.2","945","325.440"
"287","2","1","0","11","282.0","0","0.000"
"289","1","1","0","2","500.0","1218","290.000"
"288","2","1","0","1","793.6","545","205.958"
"288","1","1","0","2","61.0","1218","35.380"
"278","2","1","0","3","3605.8","945","1622.610"
"288","1","2","0","2","228.0","1218","132.240"
"298","2","1","0","1","1283.7","545","333.151"
"307","2","1","0","1","131.1","7847","489.877"
"288","1","3","0","2","86.5","1218","50.170"
"282","1","1","0","2","375.4","1218","217.732"
"284","2","1","0","11","90.2","358","15.377"
"285","1","1","0","2","69.3","945","31.185"
"290","2","1","0","3","514.8","945","231.660"
"298","2","2","0","1","1283.7","545","333.151"
"269","1","2","0","11","154.1","1891","138.763"
"282","2","1","0","3","1437.9","745","510.112"
"288","2","2","0","1","793.6","545","205.958"
"299","2","1","0","3","911.5","545","236.556"
"304","1","3","0","2","224.1","745","79.502"
"304","2","1","0","11","224.1","1218","129.978"
"307","2","2","0","3","936.7","7847","3500.136"
"285","1","2","0","2","255.4","945","114.930"
"289","1","2","0","2","256.7","1218","148.886"
"279","1","1","0","3","1099.4","109","57.064"
"290","2","2","0","3","478.7","945","215.415"
