"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"400","2","1","0","3","454.6","545","117.980"
"536","2","1","0","2","203.4","945","91.530"
"551","1","1","0","8","1546.4","0","0.000"
"734","1","1","0","2","115.7","7847","432.332"
"732","1","1","0","2","1319.0","1218","765.020"
"709","2","1","0","3","1354.6","745","480.560"
"359","1","1","0","2","131.9","7847","492.866"
"524","2","1","0","2","153.6","1518","111.031"
"269","2","1","0","3","1677.3","7847","6267.511"
"320","2","1","0","3","698.8","545","181.355"
"348","2","1","0","2","107.8","1125","57.750"
"427","2","1","0","3","1939.8","1218","1125.084"
"444","1","1","0","2","115.8","1518","83.707"
"458","1","1","0","1","215.9","358","36.806"
"486","1","1","0","2","592.4","222","62.625"
"725","3","2","0","3","187.3","7847","699.878"
"400","2","2","0","3","2673.6","545","693.863"
"438","1","1","0","2","1547.6","358","263.829"
"444","1","2","0","2","115.8","1518","83.707"
"549","1","1","0","2","160.8","222","16.999"
"444","1","3","0","2","1326.6000000000001","1518","958.942"
"458","1","2","0","3","936.6","358","159.668"
"303","2","1","0","3","387.2","358","66.008"
"330","2","1","0","3","342.9","7847","1281.303"
"387","2","1","0","7","478.2","1518","345.670"
"396","1","1","0","2","242.7","109","12.597"
"399","1","1","0","1","1486.2","222","157.113"
"420","1","1","0","2","89.2","545","23.150"
"659","2","1","0","11","208.3","7847","778.348"
"661","2","1","0","1","653.6","945","294.120"
"668","1","1","0","2","1354.0","1518","978.749"
"732","3","1","0","3","1976.3","945","889.335"
"738","3","1","0","2","144.0","1518","104.091"
"742","3","1","0","3","497.2","1125","266.357"
"766","10","1","0","3","531.9","545","138.041"
"269","2","2","0","3","1208.0","7847","4513.893"
"323","2","1","0","1","61.0","745","21.640"
"709","2","2","0","3","3115.3","745","1105.190"
"323","2","2","0","3","912.6","745","323.756"
"414","2","1","0","2","129.9","1518","93.899"
"818","2","1","0","2","77.6","1125","41.571"
"661","2","2","0","3","1152.6","945","518.670"
"371","1","1","0","2","190.2","1518","137.487"
"445","2","1","0","1","1079.4","545","280.130"
"553","1","1","0","2","1610.9","1891","1450.577"
"683","1","1","0","2","146.6","7847","547.795"
"725","3","3","0","3","1784.5","7847","6668.082"
"763","1","1","0","2","82.3","1125","44.089"
"524","2","2","0","2","98.0","1518","70.840"
"681","2","1","0","3","491.8","945","221.310"
"528","1","1","0","1","1227.4","545","318.540"
"528","2","1","0","1","1227.4","745","435.435"
"673","1","1","0","2","1593.8000000000002","1218","924.404"
"822","1","1","0","2","126.0","545","32.700"
"323","2","3","0","1","443.7","745","157.408"
"349","1","1","0","2","245.0","358","41.767"
"351","2","1","0","2","1297.1000000000001","1218","752.318"
"368","1","1","0","11","143.6","545","37.268"
"368","2","1","0","2","143.6","1125","76.929"
"384","1","1","0","2","78.1","358","13.314"
"399","1","2","0","1","1486.2","222","157.113"
"438","2","1","0","3","387.7","945","174.465"
"458","2","1","0","2","84.2","745","29.871"
"670","2","1","0","3","2253.8","545","584.915"
"673","2","1","0","3","1980.6","109","102.803"
"731","2","1","0","2","147.0","0","0.000"
"758","2","1","0","3","1066.1","745","378.212"
"758","3","1","0","11","149.5","222","15.804"
"445","2","2","0","1","1079.4","545","280.130"
"645","2","1","0","3","603.8","1125","323.464"
"773","2","1","0","3","1112.3","1891","1001.600"
"267","2","1","0","3","963.5","109","50.010"
"708","1","1","0","2","110.8","1891","99.773"
"743","3","1","0","2","141.7","745","50.270"
"271","1","1","0","2","592.4","1218","343.592"
"271","2","1","0","11","592.4","945","266.580"
"274","2","1","0","2","178.4","1518","128.958"
"276","2","1","0","3","1639.9","1518","1185.413"
"283","1","1","0","2","230.0","1218","133.400"
"302","1","1","0","2","158.6","1218","91.988"
"306","2","1","0","2","583.8","745","207.110"
"376","2","1","0","3","2376.8","945","1069.560"
"727","3","1","0","3","2382.7","7847","8903.356"
"749","3","1","0","3","734.4","1891","661.310"
"766","1","1","0","2","118.3","358","20.167"
"769","3","3","0","1","575.5","109","29.871"
"766","2","1","0","3","1740.1","545","451.597"
"822","1","2","0","2","162.7","545","42.225"
"506","1","1","0","2","1457.7","7847","5446.939"
"347","2","1","0","3","1989.9","545","516.426"
"530","2","3","0","2","81.5","7847","304.538"
"822","1","3","0","2","221.7","545","57.536"
"281","1","1","0","2","294.7","1125","157.875"
"282","2","1","0","3","501.8","1891","451.859"
"301","2","1","0","3","623.3","109","32.352"
"324","1","1","0","2","221.8","7847","828.793"
"359","2","1","0","3","614.4","545","159.451"
"377","1","3","0","7","207.9","1518","150.282"
"383","2","1","0","2","99.2","1891","89.327"
"407","2","1","0","3","547.9","1218","317.782"
"408","3","1","0","3","366.0","1218","212.280"
"413","1","1","0","2","108.2","358","18.446"
"417","3","1","0","3","958.1","545","248.650"
"450","1","1","0","7","373.5","545","96.932"
"495","1","3","0","11","73.4","7847","274.271"
"649","2","1","0","3","1444.0","1218","837.520"
"700","1","1","0","1","1597.0","1218","926.260"
"750","3","1","0","3","2355.0","1218","1365.900"
"766","6","1","0","3","808.2","7847","3019.974"
"758","2","2","0","3","965.9","745","342.665"
"289","1","1","0","1","1427.7","1891","1285.610"
"289","2","1","0","1","1427.7","7847","5334.839"
"744","3","1","0","3","426.6","7847","1594.062"
"775","1","1","0","1","316.5","945","142.425"
"807","1","1","0","2","230.3","745","81.702"
"317","2","1","0","1","1351.9","1891","1217.354"
"452","1","1","0","2","240.5","945","108.225"
"654","2","1","0","1","1717.1","745","609.162"
"688","2","1","0","1","449.6","945","202.320"
"699","1","1","0","2","222.0","745","78.757"
"699","2","1","0","11","222.0","545","57.614"
"775","2","1","0","1","671.0","945","301.950"
"303","2","2","0","3","419.2","358","71.464"
"357","1","3","0","1","344.5","1218","199.810"
"371","2","1","0","3","1220.0","1218","707.600"
"372","1","1","0","2","152.6","545","39.603"
"380","4","1","0","3","1071.2","1518","774.325"
"413","3","1","0","3","834.9","7847","3119.743"
"434","5","1","0","3","765.4","222","80.914"
"478","1","1","0","2","1404.4","545","364.475"
"490","1","1","0","1","1402.3","7847","5239.928"
"667","1","1","0","2","1279.2","945","575.640"
"726","1","1","0","2","133.7","0","0.000"
"726","2","1","0","11","133.7","0","0.000"
"769","2","1","0","3","984.2","109","51.085"
"731","2","2","0","2","147.0","0","0.000"
"506","1","2","0","2","1382.1000000000001","7847","5164.447"
"321","1","1","0","2","1280.0","545","332.190"
"323","1","1","0","1","61.0","745","21.640"
"414","3","1","0","1","671.2","1125","359.571"
"452","2","1","0","3","442.5","1125","237.054"
"323","1","2","0","3","1034.2","745","366.895"
"271","3","1","0","3","585.7","222","61.917"
"324","1","2","0","2","139.2","7847","520.144"
"364","2","1","0","2","554.0","745","196.538"
"464","1","1","0","2","1274.5","945","573.525"
"669","1","1","0","2","1354.0","745","480.348"
"766","11","1","0","3","2337.0","1218","1355.460"
"376","2","2","0","3","2086.1","945","938.745"
"289","1","2","0","1","1427.7","1891","1285.610"
"289","2","2","0","1","1427.7","7847","5334.839"
"288","2","1","0","1","932.4","358","158.952"
"290","1","1","0","2","307.1","745","108.947"
"296","2","1","0","1","932.4","1891","839.604"
"310","1","1","0","1","1494.6","7847","5584.822"
"315","1","1","0","2","152.4","1891","137.233"
"334","2","1","0","3","477.2","7847","1783.137"
"370","2","1","0","3","359.1","1218","208.278"
"374","2","1","0","3","1155.6","545","299.906"
"377","1","4","0","7","207.9","1518","150.282"
"400","3","1","0","1","149.2","1125","79.929"
"405","3","1","0","3","1446.5","0","0.000"
"442","1","1","0","2","206.9","745","73.400"
"442","2","1","0","2","206.9","0","0.000"
"467","1","1","0","1","1178.3","7847","4402.914"
"520","1","1","0","2","98.8","945","44.460"
"526","1","1","0","1","490.3","1518","354.417"
"526","2","1","0","2","84.1","945","37.845"
"556","2","1","0","11","157.2","7847","587.404"
"675","1","1","0","11","190.9","1518","137.993"
"687","1","1","0","1","106.7","1218","61.886"
"708","2","1","0","7","131.5","745","46.651"
"725","3","4","0","3","1540.6","7847","5756.709"
"735","3","1","0","3","1185.8","1891","1067.785"
"747","1","1","0","2","153.6","1125","82.286"
"753","2","1","0","1","613.9","1125","328.875"
"763","1","2","0","2","1317.6000000000001","1125","705.857"
"763","2","1","0","3","1220.4","545","316.723"
"766","1","2","0","2","151.0","358","25.742"
"771","1","1","0","2","1397.8","945","629.010"
"774","3","1","0","1","1294.2","1125","693.321"
"688","2","2","0","1","449.6","945","202.320"
"434","5","2","0","3","1103.4","222","116.645"
"380","4","2","0","3","613.0","1518","443.111"
"381","3","1","0","3","155.2","0","0.000"
"674","1","1","0","2","224.4","358","38.255"
"687","1","2","0","3","776.7","1218","450.486"
"689","1","1","0","1","1296.1","1891","1167.107"
"689","2","1","0","1","1296.1","745","459.807"
"528","1","2","0","1","1227.4","545","318.540"
"528","2","2","0","1","1227.4","745","435.435"
"490","1","2","0","1","1402.3","7847","5239.928"
"478","1","2","0","2","1404.4","545","364.475"
"673","2","2","0","3","1729.4","109","89.764"
"506","1","3","0","1","628.7","7847","2349.242"
"317","2","3","0","1","1351.9","1891","1217.354"
"334","1","1","0","1","1778.8","358","303.243"
"699","1","2","0","2","366.8","745","130.127"
"699","2","2","0","1","1053.6","545","273.434"
"744","3","2","0","3","1230.2","7847","4596.847"
"759","3","1","0","3","1084.0","745","384.562"
"661","2","4","0","1","628.7","945","282.915"
"323","1","3","0","11","75.4","745","26.749"
"380","4","3","0","3","390.8","1518","282.493"
"294","1","1","0","11","167.7","745","59.494"
"294","2","1","0","2","167.7","222","17.728"
"344","1","1","0","3","395.8","1218","229.564"
"368","2","2","0","2","143.6","1125","76.929"
"381","4","1","0","3","2506.2","7847","9364.834"
"396","1","2","0","2","242.7","109","12.597"
"407","3","1","0","3","968.2","945","435.690"
"442","1","2","0","11","209.6","745","74.358"
"466","1","1","0","2","153.1","745","54.314"
"526","1","2","0","8","900.0","1518","650.571"
"645","2","2","0","3","1012.7","1125","542.518"
"651","2","1","0","3","1469.3","945","661.185"
"752","2","1","0","3","1160.7","7847","4337.149"
"775","1","2","0","1","1274.8","945","573.660"
"775","2","2","0","1","948.8","945","426.960"
"464","1","2","0","2","1274.5","945","573.525"
"272","3","1","0","3","973.3","745","345.290"
"811","2","1","0","3","721.3","1518","521.397"
"467","1","2","0","1","1178.3","7847","4402.914"
"285","2","1","0","1","61.0","545","15.831"
"304","1","1","0","2","86.9","945","39.105"
"307","1","1","0","2","583.8","945","262.710"
"423","2","1","0","3","506.5","1218","293.770"
"556","2","2","0","11","157.2","7847","587.404"
"681","1","3","0","2","1584.3000000000002","1891","1426.624"
"683","1","2","0","2","255.6","7847","955.092"
"701","1","1","0","2","147.9","745","52.469"
"758","1","1","0","1","194.6","745","69.037"
"774","3","2","0","1","1294.2","1125","693.321"
"512","1","3","0","1","202.0","1218","117.160"
"771","1","2","0","2","1397.8","945","629.010"
"726","3","1","0","3","140.8","945","63.360"
"726","4","1","0","11","67.9","0","0.000"
"275","1","1","0","2","155.7","222","16.460"
"294","2","2","0","2","189.7","222","20.054"
"442","1","3","0","11","152.7","745","54.172"
"532","1","1","0","2","493.4","1218","286.172"
"699","1","3","0","2","366.6","745","130.056"
"699","2","3","0","1","1047.1","545","271.747"
"689","1","2","0","1","1296.1","1891","1167.107"
"689","2","2","0","1","1296.1","745","459.807"
"758","1","2","0","3","530.7","745","188.272"
"270","3","1","0","3","829.0","222","87.637"
"271","3","2","0","3","2588.8","222","273.673"
"285","2","2","0","3","1041.3","545","270.242"
"288","2","2","0","11","110.9","358","18.906"
"289","1","3","0","2","1276.7","1891","1149.638"
"310","1","2","0","1","1494.6","7847","5584.822"
"311","1","1","0","1","1557.5","7847","5819.858"
"311","2","1","0","1","1557.5","1518","1125.850"
"372","2","1","0","3","1440.5","109","74.769"
"372","3","1","0","11","216.3","0","0.000"
"390","1","1","0","11","107.6","0","0.000"
"390","3","1","0","2","107.6","1218","62.408"
"403","1","1","0","2","107.6","1125","57.643"
"403","2","1","0","11","107.6","0","0.000"
"405","2","1","0","3","831.9","745","295.126"
"413","4","1","0","3","859.9","745","305.060"
"415","1","1","0","1","1383.0","945","622.350"
"415","2","1","0","1","1383.0","7847","5167.810"
"418","2","1","0","2","223.6","222","23.638"
"418","3","1","0","11","223.6","1218","129.688"
"434","4","1","0","1","790.1","1125","423.268"
"482","1","1","0","2","251.8","1891","226.740"
"486","1","2","0","2","324.6","222","34.315"
"555","2","1","0","1","61.0","109","3.166"
"649","1","1","0","2","1343.2","1218","779.056"
"652","2","1","0","2","1469.0","1218","852.020"
"666","2","1","0","7","970.8","745","344.403"
"670","3","1","0","11","151.5","0","0.000"
"678","1","1","0","2","1327.4","1125","711.107"
"678","2","1","0","11","197.0","545","51.126"
"706","1","1","0","1","1590.1","1125","851.839"
"720","1","1","0","2","1380.6000000000001","1218","800.748"
"728","3","1","0","3","722.0","1218","418.760"
"739","1","1","0","1","1337.8","745","474.600"
"739","2","1","0","1","1337.8","0","0.000"
"739","3","1","0","3","2252.8","1891","2028.593"
"757","2","1","0","3","874.4","545","226.928"
"763","3","1","0","3","1485.5","945","668.475"
"763","4","1","0","11","182.1","0","0.000"
"766","4","1","0","3","872.0","1891","785.215"
"779","2","1","0","3","799.5","545","207.489"
"819","1","1","0","2","1287.0","745","456.579"
"828","2","1","0","3","2234.1","1218","1295.778"
"775","2","3","0","1","1321.2","945","594.540"
"443","1","1","0","1","236.3","745","83.830"
"449","2","3","0","1","382.9","1218","222.082"
"726","3","2","0","3","185.0","945","83.250"
"766","11","2","0","3","1733.8","1218","1005.604"
"752","2","2","0","3","1190.9","7847","4449.996"
"267","2","2","0","3","329.7","109","17.113"
"400","2","5","0","3","611.3","545","158.647"
"443","1","2","0","3","1084.1","745","384.597"
"748","2","1","0","11","68.6","0","0.000"
"796","1","1","0","1","1415.2","1125","758.143"
"272","3","2","0","3","601.8","745","213.496"
"334","1","2","0","1","1778.8","358","303.243"
"380","4","4","0","3","148.5","1518","107.344"
"400","4","1","0","1","1371.5","0","0.000"
"420","2","1","0","3","1257.4","1891","1132.259"
"420","3","1","0","11","212.5","0","0.000"
"434","3","1","0","1","149.2","1125","79.929"
"527","1","1","0","2","172.8","1518","124.910"
"651","2","2","0","3","1470.5","945","661.725"
"667","1","2","0","2","1428.5","945","642.825"
"721","3","1","0","1","61.0","0","0.000"
"748","2","2","0","3","250.2","0","0.000"
"813","1","1","0","1","1653.8","7847","6179.699"
"283","2","1","0","3","290.2","7847","1084.381"
"302","2","1","0","3","1501.6","1891","1352.155"
"304","2","1","0","3","641.0","745","227.402"
"315","2","1","0","3","609.4","7847","2277.125"
"358","1","1","0","2","1259.7","945","566.865"
"404","2","1","0","3","778.8","1125","417.214"
"418","2","2","0","2","223.6","222","23.638"
"438","3","1","0","3","1156.3","945","520.335"
"457","2","1","0","3","1156.3","745","410.211"
"491","1","1","0","7","459.0","545","119.121"
"503","1","1","0","3","457.8","745","162.410"
"655","2","1","0","1","788.4","7847","2945.988"
"659","2","2","0","11","141.9","7847","530.233"
"682","2","1","0","3","708.3","109","36.764"
"683","2","1","0","3","1047.3","745","371.542"
"699","1","4","0","2","329.9","745","117.036"
"708","2","2","0","7","131.5","745","46.651"
"721","3","2","0","3","1248.0","0","0.000"
"721","5","1","0","3","2455.2","7847","9174.264"
"727","1","1","0","11","136.5","0","0.000"
"727","2","1","0","2","136.5","1891","122.915"
"745","3","1","0","3","2469.1","109","128.158"
"803","1","1","0","2","1408.1000000000001","1891","1267.961"
"405","2","2","0","3","759.2","745","269.335"
"380","4","5","0","3","263.0","1518","190.111"
"732","1","2","0","2","1259.7","1218","730.626"
