"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"321","1","1","0","11","1483.3","545","384.952"
"400","4","1","0","11","154.8","1125","82.929"
"414","1","1","0","3","2227.5","745","790.232"
"414","2","1","0","11","202.2","1518","146.162"
"458","1","1","0","11","462.6","358","78.862"
"661","3","1","0","4","2378.2","0","0.000"
"771","1","1","0","11","144.0","945","64.800"
"279","1","1","0","2","93.7","545","24.317"
"794","1","1","0","3","935.1","1218","542.358"
"332","1","1","0","3","944.5","109","49.024"
"350","1","1","0","2","260.7","1218","151.206"
"509","1","1","0","2","251.8","358","42.926"
"860","1","1","0","2","243.8","1218","141.404"
"766","2","1","0","3","1212.1","1518","876.175"
"830","3","1","0","3","251.2","945","113.040"
"507","1","1","0","2","98.8","1218","57.304"
"317","2","1","0","3","959.3","1891","863.827"
"350","1","2","0","2","1540.1","1218","893.258"
"360","1","1","0","3","1307.6","222","138.232"
"789","1","1","0","11","1309.6000000000001","945","589.320"
"822","1","1","0","3","2399.6","545","622.753"
"645","1","1","0","2","120.6","745","42.784"
"502","1","3","0","1","163.8","545","42.510"
"766","1","1","0","2","1563.0","945","703.350"
"774","4","1","0","3","537.9","7847","2009.953"
"928","3","1","0","3","1157.8","1218","671.524"
"670","2","1","0","3","900.0","545","233.571"
"360","1","2","0","11","425.7","222","45.003"
"557","5","1","0","3","807.4","7847","3016.985"
"882","4","1","0","3","814.0","109","42.250"
"399","1","1","0","1","385.3","222","40.732"
"417","1","1","0","2","178.4","1518","128.958"
"451","2","1","0","2","1253.5","358","213.692"
"490","1","1","0","2","406.9","7847","1520.450"
"507","1","2","0","2","98.8","1218","57.304"
"737","3","1","0","3","991.0","945","445.950"
"779","2","1","0","2","231.1","545","59.976"
"811","1","1","0","2","117.4","358","20.014"
"837","1","1","0","2","191.5","1891","172.441"
"911","3","2","0","3","1743.6","1125","934.071"
"490","1","2","0","2","353.7","7847","1321.659"
"350","1","3","0","2","1598.2","1218","926.956"
"396","2","1","0","3","493.2","0","0.000"
"730","1","1","0","2","156.3","1891","140.744"
"730","3","1","0","11","156.3","1125","83.732"
"734","2","1","0","3","641.2","745","227.473"
"490","1","3","0","2","188.4","7847","703.988"
"299","1","1","0","2","224.1","545","58.159"
"299","3","1","0","11","224.1","0","0.000"
"360","1","3","0","11","392.9","222","41.535"
"401","2","1","0","3","1025.8","1125","549.536"
"401","3","1","0","11","223.6","545","58.030"
"720","1","1","0","2","245.1","1218","142.158"
"888","4","1","0","3","1119.0","1125","599.464"
