"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"267","1","1","0","11","625.8","1218","362.964"
"271","1","1","0","3","1772.1","1218","1027.818"
"271","4","1","0","11","266.0","0","0.000"
"275","2","1","0","3","1085.3","745","385.023"
"275","4","1","0","11","448.7","0","0.000"
"275","5","1","0","11","363.6","0","0.000"
"279","1","2","0","11","0.0","545","0.000"
"293","1","1","0","11","520.1","745","184.512"
"299","2","1","0","3","1234.2","1218","715.836"
"312","1","1","0","3","1112.5","1518","804.179"
"312","2","1","0","3","789.9","0","0.000"
"326","1","1","0","11","1379.4","1218","800.052"
"342","1","1","0","11","0.0","222","0.000"
"353","1","1","0","11","0.0","1125","0.000"
"362","1","1","0","4","1311.8","945","590.310"
"381","2","1","0","11","1562.6","7847","5838.915"
"381","3","1","0","11","181.6","0","0.000"
"399","2","1","0","11","1301.8","1125","697.393"
"408","1","1","0","11","277.5","1125","148.661"
"410","5","1","0","8","0.0","0","0.000"
"413","3","1","0","11","1479.4","745","524.835"
"417","1","1","0","3","627.5","1518","453.593"
"418","2","1","0","11","276.4","222","29.219"
"422","2","1","0","2","1451.4","1125","777.536"
"434","1","1","0","11","0.0","1125","0.000"
"443","2","1","0","3","1453.7","745","515.717"
"446","1","1","0","2","1528.6","1518","1104.959"
"446","2","1","0","2","248.7","1125","133.232"
"446","3","1","0","2","132.1","0","0.000"
"458","1","1","0","11","1780.8000000000002","358","303.584"
"531","1","1","0","3","1822.0","745","646.376"
"653","1","1","0","3","1063.7","1518","768.903"
"653","2","1","0","11","396.4","7847","1481.215"
"653","3","1","0","11","293.4","0","0.000"
"661","1","1","0","4","1800.6","222","190.349"
"661","3","1","0","4","1478.3","0","0.000"
"671","1","1","0","3","1452.1","7847","5426.014"
"671","2","1","0","3","2934.4","0","0.000"
"680","1","1","0","2","256.1","1125","137.196"
"680","3","1","0","2","1461.1000000000001","0","0.000"
"684","2","1","0","2","1448.1000000000001","1218","839.898"
"684","3","1","0","2","277.0","1125","148.393"
"707","1","1","0","11","0.0","545","0.000"
"711","1","1","0","3","846.9","1125","453.696"
"711","2","1","0","11","243.0","1518","175.654"
"754","3","1","0","3","2072.4","1125","1110.214"
"754","18","1","0","11","0.0","1125","0.000"
"766","3","1","0","3","1507.5","7847","5633.025"
"768","1","1","0","3","1244.0","1891","1120.192"
"815","1","1","0","8","0.0","1125","0.000"
"815","2","1","0","8","0.0","1125","0.000"
"815","3","1","0","8","0.0","0","0.000"
"850","1","1","0","8","0.0","1125","0.000"
"861","2","1","0","1","1999.8","745","709.453"
"863","1","1","0","8","0.0","1125","0.000"
"882","4","1","0","2","166.0","109","8.616"
"882","5","1","0","2","467.7","0","0.000"
"898","2","1","0","8","0.0","0","0.000"
"909","2","1","0","8","0.0","745","0.000"
"924","5","1","0","3","1840.9","1218","1067.722"
"933","1","1","0","8","0.0","1125","0.000"
"944","1","1","0","3","1318.7","745","467.825"
"944","2","1","0","3","2081.4","1125","1115.036"
"944","3","1","0","3","2926.3","0","0.000"
"950","1","1","0","8","0.0","945","0.000"
"966","2","1","0","11","341.6","745","121.187"
"966","3","1","0","11","274.0","0","0.000"
"1062","1","1","0","11","1341.4","1891","1207.899"
"1065","1","1","0","3","1158.1","945","521.145"
"1083","1","1","0","3","655.3","109","34.013"
"1099","1","1","0","4","1707.4","7847","6379.985"
"1116","1","1","0","2","1517.6","0","0.000"
"1116","2","1","0","2","1713.9","0","0.000"
"1116","3","1","0","2","1320.3","1891","1188.899"
"1117","2","1","0","8","0.0","1125","0.000"
"1121","1","1","0","8","0.0","1125","0.000"
"423","3","1","0","11","242.9","1125","130.125"
