"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"278","1","1","0","4","1695.6","1218","983.448"
"278","2","1","0","4","736.5","1125","394.554"
"278","4","1","0","4","2141.8","0","0.000"
"292","1","1","0","3","1124.0","945","505.800"
"292","2","1","0","11","88.5","7847","330.695"
"292","3","1","0","11","353.9","0","0.000"
"305","1","1","0","11","172.4","745","61.161"
"306","1","1","0","3","1321.1","945","594.495"
"306","3","1","0","11","412.6","0","0.000"
"348","1","1","0","3","1556.5","1218","902.770"
"386","1","1","0","8","0.0","1125","0.000"
"386","2","1","0","8","0.0","7847","0.000"
"386","3","1","0","8","0.0","945","0.000"
"408","2","1","0","1","1221.5","1891","1099.932"
"414","1","1","0","3","1184.4","745","420.180"
"422","5","1","0","2","0.0","0","0.000"
"422","12","1","0","3","420.8","1218","244.064"
"647","1","1","0","11","372.2","745","132.042"
"667","2","1","0","11","199.8","745","70.881"
"696","1","1","0","3","1473.2","545","382.330"
"717","2","1","0","11","267.7","1891","241.057"
"730","2","1","0","1","1547.7","545","401.665"
"772","1","1","0","3","1891.6","1891","1703.341"
"772","2","1","0","11","313.9","545","81.465"
"772","3","1","0","11","220.8","745","78.331"
"794","1","1","0","3","2195.7","1218","1273.506"
"807","2","1","0","8","0.0","0","0.000"
"400","2","1","0","3","278.7","545","72.329"
"385","2","1","0","3","620.8","1218","360.064"
"711","2","1","0","3","1116.3","1518","806.925"
"449","2","1","0","2","117.6","1218","68.208"
"841","1","1","0","2","1301.8","7847","4864.393"
"326","1","1","0","2","89.5","1218","51.910"
"326","2","1","0","11","89.5","945","40.275"
"359","1","1","0","3","1817.6","7847","6791.765"
"524","2","1","0","3","1644.4","1518","1188.666"
"320","2","1","0","3","1590.2","545","412.695"
"397","2","1","0","1","1243.0","1891","1119.292"
"427","1","1","0","2","107.6","222","11.375"
"458","1","1","0","3","1961.7","358","334.423"
"791","1","1","0","2","89.8","1891","80.863"
"400","2","2","0","3","2078.6","545","539.446"
"357","2","1","0","3","122.0","745","43.281"
"267","1","1","0","2","111.0","1218","64.380"
"267","3","1","0","11","111.0","0","0.000"
"433","2","1","0","1","976.9","358","166.538"
"725","1","1","0","2","502.9","745","178.410"
"294","1","1","0","11","1329.4","745","471.620"
"294","2","1","0","2","1399.7","222","147.968"
"385","3","1","0","3","2770.7","0","0.000"
"398","3","1","0","1","323.1","7847","1207.317"
"440","2","1","0","3","436.4","0","0.000"
"668","1","1","0","3","2424.9","1518","1752.856"
"711","3","1","0","3","61.0","358","10.399"
"842","1","1","0","3","1096.4","945","493.380"
"458","1","2","0","3","2800.2","358","477.367"
"313","1","1","0","2","1267.7","1218","735.266"
"718","1","1","0","2","82.8","1218","48.024"
"398","3","2","0","3","1174.4","7847","4388.341"
"414","2","1","0","3","654.7","1518","473.255"
"685","1","1","0","11","206.2","1891","185.678"
"685","2","1","0","2","206.2","1218","119.596"
"351","2","1","0","3","1057.1","1218","613.118"
"503","1","1","0","2","1558.9","745","553.038"
"680","2","1","0","2","432.4","358","73.714"
"738","2","1","0","2","165.4","1518","119.561"
"842","1","2","0","3","1616.4","945","727.380"
"524","2","2","0","3","2273.7","1518","1643.560"
"530","2","1","0","3","1265.0","7847","4726.883"
"773","2","1","0","11","225.1","1891","202.697"
"705","1","1","0","3","61.0","1891","54.929"
"822","1","1","0","3","2048.4","545","531.609"
"685","2","2","0","2","1518.9","1218","880.962"
"349","1","1","0","3","488.3","358","83.244"
"405","2","1","0","11","89.8","745","31.858"
"405","3","1","0","3","474.5","1125","254.196"
"438","2","1","0","3","1196.0","945","538.200"
"452","2","2","0","11","98.6","1125","52.821"
"458","2","1","0","3","1097.4","745","389.316"
"748","1","1","0","2","1245.4","1518","900.246"
"832","2","1","0","1","168.1","1125","90.054"
"845","2","1","0","2","1282.4","109","66.563"
"433","2","2","0","1","976.9","358","166.538"
"832","2","2","0","3","1039.9","1125","557.089"
"527","1","1","0","2","300.5","1518","217.219"
"835","1","1","0","3","473.4","109","24.572"
"530","2","2","0","3","1642.6","7847","6137.849"
"773","2","3","0","1","292.7","1891","263.569"
"283","1","1","0","3","2715.0","1218","1574.700"
"330","1","1","0","2","293.7","1218","170.346"
"413","2","1","0","3","1190.8","0","0.000"
"413","3","1","0","11","208.6","7847","779.469"
"453","2","1","0","2","493.4","1218","286.172"
"542","1","1","0","2","1457.7","745","517.136"
"651","1","1","0","11","215.4","745","76.416"
"651","2","1","0","2","1343.3","945","604.485"
"685","1","2","0","8","6300.0","1891","5673.000"
"766","1","1","0","2","240.2","358","40.948"
"752","1","1","0","2","189.3","7847","707.351"
"766","2","1","0","3","2456.8","545","637.598"
"809","1","1","0","2","150.7","109","7.822"
"506","1","1","0","3","3360.9","7847","12558.563"
"685","2","3","0","2","1397.5","1218","810.550"
"347","2","1","0","3","298.2","545","77.390"
"452","2","3","0","11","78.7","1125","42.161"
"335","2","1","0","3","501.2","545","130.073"
"359","2","1","0","3","2114.6","545","548.789"
"370","2","1","0","2","192.6","1218","111.708"
"380","1","1","0","2","208.6","945","93.870"
"380","2","1","0","11","208.6","7847","779.469"
"382","3","1","0","3","477.1","1218","276.718"
"383","2","1","0","3","2090.9","1891","1882.806"
"407","2","1","0","3","945.2","1218","548.216"
"408","3","1","0","3","734.8","1218","426.184"
"413","1","1","0","2","1402.5","358","239.093"
"440","1","1","0","2","581.1","745","206.152"
"486","1","1","0","2","86.1","222","9.102"
"528","1","1","0","2","79.9","545","20.736"
"533","1","1","0","2","84.1","745","29.835"
"555","2","1","0","3","1583.2","109","82.176"
"680","1","1","0","1","303.9","1125","162.804"
"725","2","1","0","11","88.4","0","0.000"
"725","3","1","0","3","486.7","7847","1818.636"
"830","4","1","0","1","61.0","0","0.000"
"848","1","1","0","2","77.6","1218","45.008"
"533","2","1","0","3","642.0","109","33.323"
"744","3","1","0","3","1429.9","7847","5343.060"
"413","2","2","0","3","745.2","0","0.000"
"774","2","1","0","2","1314.2","1218","762.236"
"651","2","2","0","2","1343.3","945","604.485"
"773","2","4","0","3","292.7","1891","263.569"
"528","2","1","0","3","775.1","745","274.976"
"688","1","1","0","3","698.7","945","314.415"
"530","2","3","0","3","2540.3","7847","9492.254"
"830","4","2","0","1","61.0","0","0.000"
"270","3","1","0","3","851.2","222","89.984"
"351","2","2","0","3","247.1","1218","143.318"
"382","3","2","0","3","739.3","1218","428.794"
"412","2","1","0","11","223.6","222","23.638"
