"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"267","1","1","0","3","2983.6","1218","1730.488"
"275","2","1","0","3","2734.5","745","970.096"
"275","4","1","0","3","1798.4","0","0.000"
"275","5","1","0","3","275.8","0","0.000"
"293","1","1","0","11","334.0","745","118.490"
"299","2","1","0","11","423.0","1218","245.340"
"312","1","1","0","3","2781.0","1518","2010.266"
"312","2","1","0","11","518.1","0","0.000"
"326","1","1","0","3","1861.8","1218","1079.844"
"331","2","1","0","11","0.0","545","0.000"
"342","1","1","0","3","1344.9","222","142.175"
"362","1","1","0","11","106.2","945","47.790"
"381","1","1","0","3","1097.7","945","493.965"
"381","2","1","0","3","2544.1","7847","9506.454"
"381","3","1","0","3","940.2","0","0.000"
"410","5","1","0","8","0.0","0","0.000"
"413","4","1","0","3","2191.0","745","777.283"
"417","1","1","0","3","3038.1","1518","2196.112"
"418","2","1","0","3","904.9","222","95.661"
"422","2","1","0","2","184.1","1125","98.625"
"423","2","1","0","3","2186.2","1218","1267.996"
"428","2","1","0","7","475.8","1125","254.893"
"433","2","1","0","11","0.0","358","0.000"
"440","1","1","0","3","672.1","745","238.435"
"443","2","1","0","3","1613.0","745","572.231"
"446","1","1","0","2","1372.6000000000001","1518","992.194"
"446","2","1","0","2","322.8","0","0.000"
"446","3","1","0","2","369.1","0","0.000"
"458","1","1","0","11","576.7","358","98.314"
"653","1","1","0","3","521.7","1518","377.115"
"653","2","1","0","11","246.3","7847","920.341"
"661","1","1","0","3","1034.3","222","109.340"
"661","3","1","0","3","2863.0","0","0.000"
"662","1","1","0","2","1420.7","1891","1279.307"
"662","2","1","0","2","231.7","0","0.000"
"662","3","1","0","2","114.8","0","0.000"
"671","1","1","0","2","1312.8","7847","4905.496"
"671","2","1","0","2","291.8","0","0.000"
"680","1","1","0","2","153.7","1125","82.339"
"680","3","1","0","2","121.4","0","0.000"
"684","2","1","0","2","1382.2","1218","801.676"
"684","3","1","0","2","424.5","0","0.000"
"711","2","1","0","1","1071.0","1518","774.180"
