"household id","person id","trip id","pirpose","mode","total travel time","income","travel cost"
"991","1","2","0","2","0.0","1125","0.000"
"660","2","1","0","3","1304.3","1218","756.494"
"938","1","1","0","2","78.6","1518","56.817"
"287","1","1","0","2","228.0","745","80.886"
"287","2","1","0","11","228.0","745","80.886"
"392","1","1","0","1","779.3","745","276.466"
"365","1","1","0","2","79.9","1518","57.756"
"402","2","1","0","2","586.7","745","208.139"
"433","2","1","0","3","707.7","358","120.646"
"656","1","1","0","2","331.2","1218","192.096"
"718","1","1","0","2","142.9","1218","82.882"
"323","1","1","0","2","114.1","745","40.478"
"392","1","2","0","1","511.3","745","181.390"
"287","1","2","0","2","228.0","745","80.886"
"347","1","1","0","11","213.1","545","55.305"
"347","2","1","0","2","213.1","545","55.305"
"374","1","1","0","11","135.4","1891","121.924"
"407","2","1","0","3","463.8","1218","269.004"
"888","2","1","0","3","854.0","1125","457.500"
"974","2","1","0","3","2294.8","1125","1229.357"
"392","1","3","0","1","980.9","745","347.986"
"347","2","2","0","2","213.1","545","55.305"
"540","1","1","0","2","229.3","1125","122.839"
"557","3","1","0","3","630.5","7847","2355.968"
"311","1","2","0","2","394.8","7847","1475.236"
"311","2","2","0","11","394.8","1518","285.384"
"322","1","1","0","2","114.8","1218","66.584"
"322","2","1","0","11","114.8","745","40.727"
"882","4","1","0","3","957.6","109","49.704"
"540","1","2","0","2","92.6","1125","49.607"
"716","2","1","0","3","1126.1","7847","4207.860"
"304","1","1","0","2","1272.8","745","451.541"
"305","1","1","0","2","115.4","745","40.940"
"407","2","2","0","3","323.1","1218","187.398"
"418","3","1","0","3","962.9","1218","558.482"
"664","2","1","0","3","1105.1","1518","798.829"
"724","1","1","0","2","88.8","222","9.387"
"724","2","1","0","11","88.8","1125","47.571"
"736","3","1","0","3","635.7","545","164.979"
"751","2","1","0","3","675.9","745","239.784"
"782","1","1","0","2","174.7","1518","126.283"
"905","1","1","0","2","188.2","1891","169.470"
"913","1","1","0","2","1578.7","1891","1421.582"
"992","1","1","0","2","1238.8","1125","663.643"
"763","3","1","0","3","914.1","945","411.345"
"270","1","1","0","2","100.6","745","35.689"
"311","1","3","0","2","394.8","7847","1475.236"
"311","2","3","0","11","394.8","1518","285.384"
