2022076,6248534,338007
2025013,6248678,337888
2025014,6248706,337721
2025015,6248898,337590
2025016,6248913,337431
2025017,6248882,337302
2025023,6249095,337176
2025024,6249403,337102
2027026,6249876,336839
2067017,6258818,331478
2010076,6250075,336197
2067047,6257967,331493
2011015,6250277,335682
2064011,6257214,331163
2064026,6256797,331424
2010083,6250340,334996
2064015,6256478,331870
2064030,6256166,332141
2065023,6255989,332929
2000089,6251042,334626
2000226,6251380,334659
2065137,6255456,333546
2060025,6254867,333896
2065138,6255139,333753
2060052,6254301,334109
2060067,6254107,334226
2060023,6254124,334180
2060088,6254287,334051
2060029,6254829,333855
2065133,6255148,333686
2065024,6255542,333422
2000094,6251165,334659
2000198,6251008,334643
2065021,6255913,332837
2065136,6256169,332074
2011013,6250364,335014
2065141,6256490,331792
2066226,6256746,331391
2066100,6257248,331126
2011026,6250292,335712
2057082,6257978,331445
2011018,6250163,336158
2067015,6258926,331557
2027011,6249845,336858
2027012,6249815,336847
2027023,6249573,337073
2025025,6249348,337135
2025026,6249137,337184
2025027,6248907,337238
2025018,6248932,337432
2025019,6248963,337564
2025020,6248748,337680
2025021,6248704,337910
2022067,6248524,337966
