2022077,6248530,338037
2022027,6248280,338146
2022035,6248009,338292
2024024,6247803,338384
2024025,6247577,338493
2024026,6247297,338645
2024028,6247073,338603
2031127,6246800,338442
2031128,6246716,338140
2031129,6246630,338026
2031130,6246527,337679
2031110,6246262,337594
2031111,6246075,337439
2031114,6246104,337284
2031174,6246040,337275
2031160,6245860,337341
2031158,6245705,337395
2031019,6245461,337529
2031022,6245316,337562
2031023,6244899,337685
2031027,6244783,337665
2031028,6244514,337624
2031029,6244471,337822
2034026,6244434,338075
2034027,6244384,338299
2034028,6244251,338446
2034029,6244213,338510
2035105,6241716,337817
2034030,6244035,338602
2034033,6243815,338574
2034034,6243623,338542
2035106,6241804,338018
2034035,6243532,338135
2035107,6241952,338246
2035161,6243568,337883
2035108,6242238,338399
2035163,6243601,337635
2035166,6243280,338043
2035178,6243359,337789
2035189,6243408,337577
2035151,6242836,338247
2035167,6243078,338067
2035168,6242908,338039
2035095,6242291,338773
2035142,6242451,338921
2035143,6242558,339020
2035152,6242996,338432
2035153,6242934,338630
2035154,6242712,338891
2035155,6242613,339033
2035085,6242276,338804
2035094,6242382,338880
2035144,6242701,338870
2035145,6242885,338670
2035146,6242986,338484
2035147,6242841,338300
2035180,6242254,338437
2035099,6242117,338378
2035169,6242962,338032
2035170,6243182,338064
2035171,6243264,338036
2035172,6243342,337780
2032057,6243620,337642
2035100,6241906,338231
2035188,6243414,337560
2032059,6243578,337922
2034036,6243557,338122
2034037,6243673,338536
2035101,6241793,338050
2034038,6243815,338557
2034039,6244050,338586
2035102,6241688,337734
2035103,6241669,337642
2034040,6244184,338539
2034041,6244254,338409
2034042,6244348,338310
2036137,6241648,337459
2036138,6241621,337274
2034043,6244413,338064
2036139,6241500,337061
2031030,6244450,337833
2036140,6241418,336783
2036141,6241363,336551
2031031,6244475,337624
2036037,6241659,336525
2031026,6244945,337665
2031032,6244809,337653
2036038,6241878,336559
2036039,6242199,336427
2036040,6242302,336284
2031033,6245375,337528
2035025,6242504,336110
2031034,6245509,337496
2031035,6245806,337340
2031036,6246083,337238
2031115,6246118,337306
2031116,6246095,337451
2031117,6246260,337567
2031119,6246465,337635
2031057,6246620,337943
2031124,6246753,338148
2031125,6246785,338326
2031126,6246865,338494
2024019,6247107,338608
2024021,6247235,338643
2024022,6247467,338543
2024023,6247749,338374
2022033,6247941,338305
2022025,6248406,338149
2022034,6248191,338156
2022066,6248518,338136
2035013,6242508,336100
2035026,6242322,336342
2035011,6241810,336610
2035012,6241580,336521
2036142,6241385,336564
2036143,6241426,336738
2036144,6241543,337098
2036145,6241638,337262
2035067,6241664,337494
2035104,6241692,337645
