2031083,6246050,339964
2031084,6246338,340020
2031085,6246375,339916
2031086,6246399,339763
2031087,6246442,339520
2031088,6246170,339467
2031093,6246167,339348
2031094,6246185,339151
2034044,6246200,339049
2031187,6246567,339062
2024041,6246950,338966
2024073,6247045,338855
2024052,6247315,339086
2024053,6247419,339273
2024054,6247503,339367
2024055,6247502,339561
2024062,6247747,339614
2024063,6247829,339311
2024064,6247855,339167
2024065,6247889,338937
2024066,6247924,338680
2024067,6247932,338543
2024068,6247954,338377
2022034,6248191,338156
2022025,6248406,338149
2022066,6248518,338136
2022078,6248526,338071
2022027,6248280,338146
2022035,6248009,338292
2022063,6247954,338556
2022064,6247939,338732
2022065,6247912,338941
2026102,6247897,339054
2026103,6247860,339253
2026104,6247833,339406
2024047,6247682,339628
2026105,6247796,339599
2024048,6247504,339598
2024049,6247510,339399
2024050,6247408,339297
2024051,6247275,339106
2024072,6247124,338837
2024030,6246965,338977
2024070,6246753,339110
2031188,6246471,339063
2031078,6246208,339118
2031175,6246242,339028
2031079,6246180,339306
2031080,6246169,339446
2024016,6246420,339743
2031081,6246439,339495
2024017,6246388,339930
2031082,6246323,340036
