2022068,6248554,337992
2022081,6248560,337967
2022058,6248466,337888
2022059,6248512,337749
2021047,6248627,337366
2022060,6248598,337482
2021048,6248548,337061
2021050,6248727,336553
2021051,6248891,336401
2021052,6249057,336203
2021053,6249164,335987
2021054,6249219,335752
2021055,6249308,335540
2010060,6249560,335254
2021096,6249468,335378
2010051,6249708,335019
2010053,6249851,334862
2010056,6249983,334726
2000072,6250046,334446
2000074,6249930,334398
2000075,6249750,334379
2010059,6249578,334353
2008019,6249242,333875
2000062,6249271,333860
2000051,6249452,334220
2000047,6249619,334333
2000071,6250069,334433
2010055,6249997,334741
2010058,6249751,334998
2010061,6249633,335153
2021059,6249320,335566
2021097,6249480,335388
2021060,6249243,335753
2021061,6249190,335939
2021062,6249075,336211
2021063,6248943,336375
2024036,6247085,339779
2024037,6246871,339969
2024038,6246839,339792
2025011,6248779,336536
2024039,6246878,339474
2024040,6246918,339153
2025012,6248633,336801
2022038,6248607,337530
2024041,6246950,338966
2024042,6247004,338735
2022039,6248526,337759
2024019,6247107,338608
2022040,6248475,337912
2024021,6247235,338643
2022067,6248524,337966
2022072,6248520,338001
2024022,6247467,338543
2022027,6248280,338146
2024023,6247749,338374
2022033,6247941,338305
2022035,6248009,338292
2022034,6248191,338156
2024024,6247803,338384
2022025,6248406,338149
2024025,6247577,338493
2024026,6247297,338645
2024028,6247073,338603
2024029,6247015,338770
2024030,6246965,338977
2024031,6246934,339166
2024032,6246895,339495
2024033,6246865,339819
2024034,6246912,339940
2024035,6247059,339740
2000039,6249419,334217
