2036031,6240182,336556
2036032,6240360,336579
2036033,6240570,336601
2036034,6240904,336557
2036035,6241183,336492
2036036,6241305,336461
2036037,6241659,336525
2036038,6241878,336559
2036039,6242199,336427
2036040,6242302,336284
2035025,6242504,336110
2035015,6242989,336227
2035016,6243222,336317
2035017,6243428,336376
2035018,6243555,336422
2035019,6243750,336430
2035020,6243933,336396
2032011,6244302,336321
2032012,6244521,336265
2032014,6244854,336176
2032015,6245121,336082
2032020,6245337,336046
2033013,6245658,335989
2033046,6246167,335757
2033050,6245959,335924
2033014,6246448,335729
2033015,6246656,335751
2033016,6246880,335784
2021011,6247565,335616
2021012,6247937,335554
2021016,6248247,335507
2021020,6248441,335467
2010037,6249077,335103
2032016,6244897,336176
2010038,6249135,334852
2032021,6244508,336286
2010039,6249271,334393
2032022,6244361,336325
2032024,6244023,336393
2032025,6243822,336441
2000047,6249619,334333
2035021,6243557,336443
2035022,6243318,336369
2035023,6243134,336306
2000049,6250015,334386
2035024,6242946,336242
2000055,6250260,334405
2035013,6242508,336100
2035026,6242322,336342
2035011,6241810,336610
2000057,6250784,334451
2035012,6241580,336521
2000082,6251055,334473
2036011,6241330,336502
2036012,6241170,336544
2036013,6240860,336590
2000059,6251506,334578
2036014,6240559,336641
2000149,6251483,334389
2036015,6240215,336600
2036088,6239721,336550
2036089,6239389,336211
2036192,6239545,336375
2036090,6239576,335960
2036108,6239776,335987
2000081,6251082,334495
2000045,6250640,334459
2000073,6250203,334422
2000074,6249930,334398
2000158,6249666,334251
2000083,6249590,334148
2000053,6249469,334191
2010035,6249405,334566
2010036,6249337,334856
2010014,6249225,335205
2021023,6248549,335474
2021028,6247927,335593
2021029,6247569,335640
2033017,6247280,335696
2033018,6247040,335799
2033019,6246649,335783
2033020,6246441,335764
2033024,6246230,335756
2033027,6246087,335862
2033011,6245579,336025
2032074,6245184,336090
2033021,6245396,336056
2036191,6239619,336640
2036104,6239525,335975
2036105,6239400,336196
2036106,6239563,336369
2036107,6239732,336537
2036016,6239910,336840
2036017,6239407,337115
2036018,6239174,337115
2036019,6238671,337135
2036020,6238470,337108
2036021,6237993,336936
2036194,6238198,337023
2036022,6237772,336840
2036023,6238036,336928
2036024,6238390,337060
2036193,6238213,337003
2036028,6239078,337102
2036029,6239436,337053
2036030,6239883,336813
2036027,6238715,337031
2033031,6246092,335496
