2022078,6248526,338071
2022028,6248063,337886
2022029,6247961,338150
2022030,6247828,338128
2022031,6247629,338098
2022032,6247614,337883
2022045,6247663,337683
2022046,6247711,337519
2031051,6247176,337721
2031183,6246738,337680
2031056,6246566,337668
2031110,6246262,337594
2031111,6246075,337439
2031114,6246104,337284
2031174,6246040,337275
2031168,6245656,337189
2031018,6245661,336982
2031020,6245255,336913
2031185,6245206,337132
2032075,6244690,337205
2032076,6244715,337045
2032077,6244736,336897
2032079,6244807,336404
2032028,6244727,336127
2032029,6244685,335947
2032030,6244667,335735
2018019,6244690,335499
2018020,6244712,335356
2018021,6244755,335064
2018022,6244875,334600
2018023,6244907,334419
2018024,6244934,334227
2018025,6244971,333988
2018026,6245000,333789
2018027,6245023,333645
2018028,6245060,333400
2020021,6245126,332953
2020022,6245172,332642
2020085,6244891,332438
2020059,6244776,332227
2020088,6244957,332141
2020035,6245117,331844
2044044,6245290,331562
2044045,6245574,331343
2044041,6245465,330605
2044021,6245724,330433
2044038,6245661,330493
2044040,6245487,330611
2044031,6245413,330873
2044032,6245573,331051
2044033,6245664,331160
2044046,6245636,331335
2044047,6245317,331575
2020036,6245144,331829
2020087,6244986,332163
2020060,6244800,332246
2020084,6244893,332420
2015032,6245193,332651
2015033,6245152,332909
2015034,6245123,333130
2018040,6245088,333350
2018041,6245047,333631
2018042,6245026,333794
2018043,6245004,333944
2018046,6244894,334627
2018044,6244958,334208
2032031,6244777,335089
2032032,6244742,335317
2018045,6244927,334415
2032033,6244715,335497
2032034,6244688,335736
2032035,6244704,335923
2032036,6244748,336111
2032080,6244826,336399
2031170,6244759,336872
2031171,6244735,337040
2031172,6244712,337200
2031186,6245189,337116
2032019,6245318,336904
2031017,6245672,336964
2031166,6245673,337218
2031036,6246083,337238
2031115,6246118,337306
2031116,6246095,337451
2031117,6246260,337567
2031119,6246465,337635
2031184,6246741,337663
2031050,6247212,337705
2022026,6247730,337533
2022042,6247683,337686
2022043,6247639,337865
2022021,6247846,338113
2022044,6247683,338088
2022022,6247969,338133
2022023,6248082,337870
2022024,6248261,337895
2022067,6248524,337966
2018055,6244855,334262
2018056,6244520,334203
2020032,6244427,333687
2020048,6244084,333805
2020049,6244042,334092
2018076,6244519,334187
2020038,6244342,334159
