2034071,6245296,338874
2034053,6245345,338215
2031177,6245407,337895
2031096,6245513,337534
2031168,6245656,337189
2031015,6245706,336854
2040063,6249214,329609
2040064,6249444,329722
2040065,6249703,329765
2040100,6249732,330170
2031014,6245849,336031
2033050,6245959,335924
2038024,6249587,330577
2040071,6249680,330368
2033046,6246167,335757
2038025,6249480,330856
2033028,6246392,335690
2038026,6249401,331063
2033032,6246431,335439
2033033,6246395,335285
2037078,6249405,331356
2033044,6246208,335014
2037077,6249572,331356
2018080,6246139,334700
2018081,6246183,334481
2037013,6249634,331623
2018084,6246312,333999
2037014,6249829,331951
2015012,6246568,333836
2037023,6249916,332184
2015011,6246786,333844
2037024,6249723,332315
2037025,6249596,332402
2015026,6247074,333770
2037026,6249455,332572
2037027,6249342,332711
2015054,6247287,333645
2015055,6247251,333523
2037028,6249199,332885
2015056,6247189,333318
2050040,6249125,333063
2008016,6248756,332859
2015057,6247090,333123
2008017,6248613,332658
2015058,6246798,332853
2008018,6248417,332504
2015015,6246681,332766
2015085,6246580,332514
2042021,6248261,332307
2042022,6248121,332001
2042030,6246753,331830
2042031,6246962,331745
2042036,6247213,331620
2042024,6247843,331744
2042037,6247398,331545
2042038,6247641,331557
2042016,6247816,331674
2042026,6247638,331585
2042017,6247970,331855
2042027,6247447,331546
2042018,6248159,332008
2042028,6247227,331644
2042029,6247025,331732
2042019,6248261,332228
2042020,6248392,332443
2043011,6246731,331859
2043012,6246691,331938
2015025,6246618,332460
2050038,6248673,332656
2015017,6246748,332790
2050039,6248870,332915
2015018,6246970,332957
2015051,6247139,333157
2037029,6249224,332835
2037030,6249306,332736
2015052,6247228,333392
2015078,6247285,333567
2037031,6249418,332593
2017014,6247126,333769
2037032,6249553,332424
2037033,6249643,332351
2017015,6246811,333864
2037034,6249826,332223
2037035,6249930,332156
2017016,6246510,333860
2018051,6246329,334007
2037036,6249839,331995
2037037,6249661,331745
2037038,6249620,331607
2017046,6246180,334556
2017049,6246161,334673
2037039,6249664,331468
2037076,6249597,331364
2033038,6246306,335136
2033045,6246452,335453
2038029,6249364,331109
2033024,6246230,335756
2038030,6249489,330787
2033027,6246087,335862
2038031,6249558,330612
2040072,6249689,330268
2031163,6245846,336178
2040060,6249670,329776
2040061,6249473,329741
2040062,6249196,329610
2031164,6245767,336716
2040040,6249151,329120
2031165,6245713,336944
2040034,6249131,328880
2040035,6248982,328871
2031166,6245673,337218
2031097,6245536,337541
2031178,6245450,337840
2034082,6245371,338172
2034070,6245430,338878
2040037,6249010,328900
2040038,6249163,329066
2040039,6249202,329471
