2034071,6245296,338874
2034073,6245053,338837
2034074,6244871,338718
2034075,6245093,338398
2034076,6245117,338262
2034053,6245345,338215
2031098,6245423,338065
2031099,6245695,338108
2031100,6245912,338144
2031101,6246221,338165
2031181,6246477,338350
2031179,6246745,338390
2022041,6247276,338477
2031072,6247059,338444
2022047,6247476,338509
2024023,6247749,338374
2022033,6247941,338305
2022034,6248191,338156
2022025,6248406,338149
2022066,6248518,338136
2022077,6248530,338037
2022027,6248280,338146
2022035,6248009,338292
2024024,6247803,338384
2024011,6247457,338525
2024012,6247192,338483
2024013,6247050,338462
2031180,6246741,338411
2031182,6246474,338366
2034047,6246251,338207
2034048,6245976,338173
2034049,6245709,338129
2034050,6245403,338079
2034051,6245313,338265
2034082,6245371,338172
2034062,6245132,338275
2034066,6245110,338415
2034067,6244891,338715
2034068,6245013,338811
2034069,6245221,338842
2034070,6245430,338878
