2027017,6249834,336890
2028018,6249912,337218
2028019,6250033,337511
2028020,6250278,337816
2028029,6250483,337874
2023026,6250540,338175
2023027,6250527,338409
2023028,6250402,338408
2022075,6248536,337982
2023029,6250111,338426
2023030,6249971,338485
2023066,6250003,338684
2023067,6249877,338849
2022037,6248470,338309
2023068,6250020,338862
2023069,6250264,338998
2025032,6248665,338626
2023011,6248764,338764
2023015,6248865,338907
2023070,6250134,339013
2023071,6249964,339034
2023052,6249049,339007
2023072,6249693,339141
2023073,6249580,339206
2023053,6249079,339274
2023074,6249445,339289
2023054,6249031,339450
2023078,6249208,339546
2023055,6249192,339539
2023079,6249013,339482
2023057,6249438,339274
2023058,6249578,339187
2023080,6249056,339279
2023059,6249724,339120
2023060,6249912,339025
2023032,6248983,339000
2023061,6250113,338993
2023062,6250262,338980
2023034,6248818,338883
2023063,6250047,338879
2022061,6248757,338798
2023064,6249881,338834
2023065,6249986,338671
2022062,6248651,338642
2023020,6249967,338462
2023021,6250076,338410
2023022,6250396,338391
2023024,6250496,338386
2023025,6250521,338171
2022057,6248426,338185
2028031,6250529,337920
2022066,6248518,338136
2028032,6250371,337893
2028033,6250033,337568
2028034,6249946,337447
2028035,6249896,337244
2027019,6249804,336879
2000147,6251742,334545
2000068,6251501,334601
2000081,6251082,334495
2000070,6250932,334483
2027026,6249876,336839
2027053,6250010,336654
2027054,6250078,336489
2000167,6250495,334445
2010076,6250075,336197
2010077,6250097,335893
2011015,6250277,335682
2011054,6250406,334799
2011013,6250364,335014
2010090,6250294,335257
2011014,6250301,335352
2010083,6250340,334996
2010084,6250388,334739
2011026,6250292,335712
2011017,6250171,335900
2000056,6250517,334426
2011018,6250163,336158
2000057,6250784,334451
2027055,6250115,336410
2027056,6250007,336690
2000082,6251055,334473
2027057,6249896,336849
2000059,6251506,334578
2000067,6251698,334600
2023023,6250415,338390
