2022075,6248536,337982
2022037,6248470,338309
2025032,6248665,338626
2023011,6248764,338764
2023015,6248865,338907
2023035,6249028,338957
2023036,6249118,338777
2023037,6249221,338640
2023038,6249380,338491
2023039,6249507,338370
2023040,6249584,338207
2023041,6249490,338085
2023042,6249307,338069
2023043,6249130,338011
2025033,6249045,337863
2025034,6249331,337810
2028011,6249663,337639
2028012,6249904,337428
2028035,6249896,337244
2027018,6249820,336885
2027019,6249804,336879
2027028,6249948,336762
2027029,6250334,336851
2027030,6250465,336948
2000150,6251488,334372
2027031,6250629,337006
2027032,6250745,337023
2000076,6251409,334323
2027033,6250805,337157
2027034,6251005,337153
2000081,6251082,334495
2000152,6251234,334487
2027035,6250977,337001
2000070,6250932,334483
2027036,6250750,336867
2027037,6250480,336766
2027038,6250348,336666
2000167,6250495,334445
2027039,6250261,336583
2027040,6250141,336493
2010076,6250075,336197
2010077,6250097,335893
2011054,6250406,334799
2011013,6250364,335014
2011015,6250277,335682
2011014,6250301,335352
2010090,6250294,335257
2010083,6250340,334996
2010084,6250388,334739
2011026,6250292,335712
2000056,6250517,334426
2011017,6250171,335900
2000057,6250784,334451
2011018,6250163,336158
2000082,6251055,334473
2027055,6250115,336410
2027041,6250288,336584
2027042,6250367,336656
2027043,6250561,336792
2027044,6250753,336850
2027045,6250977,336913
2027046,6250992,337113
2027047,6250980,337239
2027048,6250758,337064
2027049,6250563,337035
2027050,6250375,336876
2027051,6250220,336810
2027052,6249958,336775
2027017,6249834,336890
2028018,6249912,337218
2028013,6249882,337462
2028014,6249749,337575
2028015,6249648,337675
2028016,6249390,337804
2028017,6249088,337845
2023044,6249136,337985
2023045,6249328,338058
2023046,6249503,338066
2023047,6249609,338189
2023048,6249537,338324
2023049,6249383,338515
2023050,6249253,338637
2023051,6249132,338793
2023033,6248957,338999
2023034,6248818,338883
2022061,6248757,338798
2022062,6248651,338642
2022057,6248426,338185
2022066,6248518,338136
