2219022,6236172,326945
2219048,6236144,327054
2219049,6236123,327264
2219050,6236092,327500
2219052,6236055,327742
2219053,6235871,327747
2219054,6235922,327921
2219055,6236083,328076
2219056,6236442,328146
2219063,6236646,328175
2219069,6236970,328258
2219070,6236941,328443
2219071,6236908,328697
2219072,6237052,328833
2020017,6243998,333090
2219014,6237441,328795
2219073,6237279,328771
2020046,6244179,333173
2020065,6244140,333423
2217157,6238065,328894
2219075,6237805,328850
2020047,6244116,333604
2020048,6244084,333805
2217158,6238298,328926
2217159,6238434,328957
2217160,6238567,329010
2020049,6244042,334092
2217161,6238709,329065
2217162,6238976,329112
2217163,6239140,329144
2018076,6244519,334187
2020038,6244342,334159
2217164,6239380,329195
2217165,6239659,329282
2018077,6244800,334276
2018078,6244768,334453
2216131,6240077,329448
2216132,6240230,329496
2217166,6239874,329356
2018079,6244791,334600
2216115,6240578,329616
2216116,6240776,329692
2032031,6244777,335089
2032037,6244776,335333
2216117,6240939,329760
2216118,6241170,329787
2216119,6241358,329864
2032038,6245040,335381
2032039,6245255,335423
2216120,6241661,330056
2216121,6241833,330231
2216122,6241984,330416
2020053,6242228,330711
2032040,6245593,335479
2033026,6245582,335737
2033022,6245545,336004
2033013,6245658,335989
2033050,6245959,335924
2033028,6246392,335690
2033046,6246167,335757
2020016,6243564,333065
2033032,6246431,335439
2033039,6246735,335145
2033040,6246892,335069
2017032,6247089,334618
2017033,6247113,334288
2017035,6247228,334306
2017036,6247377,334442
2017074,6247536,334560
2017038,6247758,334720
2016027,6247973,334644
2016028,6248155,334669
2016029,6248328,334693
2010020,6248578,334747
2010021,6248693,334763
2010022,6248918,334797
2010023,6249028,334812
2010096,6249410,334865
2010024,6249638,334776
2010097,6249594,334891
2010025,6249700,334407
2000049,6250015,334386
2000055,6250260,334405
2000057,6250784,334451
2000082,6251055,334473
2000059,6251506,334578
2000067,6251698,334600
2000147,6251742,334545
2000096,6251518,334388
2000076,6251409,334323
2000183,6251018,334422
2000079,6250684,334392
2000069,6250367,334370
2000058,6250009,334340
2000037,6249885,334441
2010026,6249719,334591
2010027,6249662,334753
2010095,6249592,334908
2010094,6249347,334875
2010092,6248917,334816
2010093,6249106,334844
2010098,6248659,334776
2016042,6248333,334712
2016041,6247853,334666
2017042,6247620,334651
2017075,6247263,334369
2017034,6247121,334335
2017051,6247122,334537
2017043,6247080,334826
2033041,6246996,335012
2033042,6246897,335087
2033043,6246743,335165
2033045,6246452,335453
2033024,6246230,335756
2033027,6246087,335862
2033023,6245528,335983
2032041,6245598,335509
2033047,6245565,335730
2032042,6245277,335445
2032043,6245081,335408
2018021,6244755,335064
2032044,6244783,335351
2018047,6244815,334648
2018048,6244742,334509
2018049,6244787,334262
2018056,6244520,334203
2018068,6244276,334165
2018069,6244072,334132
2020039,6244056,333861
2020040,6244088,333655
2020041,6244114,333480
2020042,6244157,333199
2020025,6243905,333094
2020026,6243449,333133
2020078,6242221,330744
2216123,6241957,330431
2216124,6241697,330118
2216125,6241386,329911
2216126,6241192,329817
2216127,6240887,329760
2216128,6240502,329609
2216129,6240256,329532
2216130,6240017,329458
2217144,6239846,329369
2217145,6239700,329315
2217146,6239548,329260
2217147,6239419,329225
2217149,6238974,329132
2217178,6239151,329164
2217150,6238747,329092
2217151,6238577,329035
2217152,6238442,328981
2217153,6238283,328942
2217154,6238083,328913
2219033,6237812,328876
2219034,6237526,328828
2219035,6237293,328793
2219036,6237031,328846
2219037,6236898,328616
2219038,6236924,328450
2219039,6236952,328251
2219040,6236706,328201
2219041,6236457,328165
2219057,6236083,328095
2219044,6236053,327631
2219058,6235920,328004
2219059,6235875,327727
2219060,6236029,327748
2219020,6236180,326995
2219045,6236077,327474
2219046,6236106,327234
2219047,6236128,327038
2219021,6236324,326963
2219023,6236469,327136
2219024,6236669,327234
2219025,6236858,327326
2219027,6237122,327175
2219028,6237144,327465
