2031090,6245964,339771
2031091,6246040,339653
2031092,6246155,339435
2031093,6246167,339348
2031094,6246185,339151
2034044,6246200,339049
2034045,6246241,338808
2034046,6246267,338634
2031095,6246428,338371
2031102,6246467,338159
2031058,6246834,337894
2031103,6246597,338026
2031059,6246993,337712
2031060,6247118,337560
2031104,6247206,337433
2031105,6247154,337133
2031106,6247034,336952
2031107,6246967,336706
2031108,6246879,336517
2031042,6246895,336275
2033048,6247061,336005
2021038,6247509,335659
2021044,6247955,335588
2021039,6248268,335539
2021040,6248661,335449
2010037,6249077,335103
2010038,6249135,334852
2010039,6249271,334393
2000047,6249619,334333
2000049,6250015,334386
2000055,6250260,334405
2000057,6250784,334451
2000082,6251055,334473
2000178,6251520,334446
2000122,6251861,334275
2000125,6252182,334293
2000126,6252318,334185
2000127,6252223,334099
2000098,6252074,333910
2000128,6252106,334004
2000101,6252199,334060
2000102,6252296,334133
2000103,6252331,334200
2000104,6252115,334339
2000106,6251822,334289
2000076,6251409,334323
2000086,6252033,334214
2000183,6251018,334422
2000079,6250684,334392
2000107,6251643,334207
2000069,6250367,334370
2000058,6250009,334340
2000084,6249791,334197
2000083,6249590,334148
2000053,6249469,334191
2010035,6249405,334566
2010036,6249337,334856
2010014,6249225,335205
2021041,6248638,335477
2021042,6248223,335564
2021043,6247931,335610
2021045,6247547,335671
2021046,6247077,336013
2031044,6246895,336491
2031045,6246991,336692
2031046,6247059,336946
2031047,6247148,337083
2031048,6247212,337456
2031049,6247151,337542
2031061,6247058,337670
2031062,6246903,337862
2031063,6246666,337973
2031064,6246515,338123
2031065,6246460,338331
2031066,6246297,338584
2031076,6246267,338770
2031077,6246233,338978
2031078,6246208,339118
2031079,6246180,339306
2031080,6246169,339446
2031089,6246033,339693
