2000062,6249271,333860
2010080,6249255,334308
2010081,6249001,334313
2010082,6248671,334296
2016017,6248470,334273
2016018,6248230,334181
2016019,6248267,333927
2016020,6248287,333777
2016022,6248250,333582
2016023,6248020,333491
2017011,6247895,333491
2017012,6247672,333555
2015054,6247287,333645
2015055,6247251,333523
2015056,6247189,333318
2015057,6247090,333123
2015058,6246798,332853
2015048,6246332,333196
2015059,6246467,333256
2015061,6246208,333106
2015062,6246012,332960
2015063,6245918,332890
2015064,6245617,332674
2015065,6245515,332594
2015066,6245260,332497
2020023,6245218,332333
2020034,6245107,332190
2020060,6244800,332246
2020061,6244607,332453
2020073,6244235,332434
2020064,6243988,332383
2015086,6245282,332478
2015044,6245507,332569
2015045,6245635,332663
2015046,6245875,332834
2015047,6246043,332956
2015049,6246439,333244
2015018,6246970,332957
2015050,6246716,332881
2015051,6247139,333157
2015052,6247228,333392
2015078,6247285,333567
2015079,6247536,333480
2015030,6248014,333383
2016012,6248391,333593
2020056,6244000,332360
2020057,6244229,332412
2020058,6244636,332430
2020059,6244776,332227
2020037,6245156,332167
2015031,6245225,332412
2016013,6248317,333742
2016014,6248294,333901
2016015,6248405,334065
2010015,6248741,334117
2016016,6248583,334093
2010016,6249058,334167
2000193,6249288,334270
2000039,6249419,334217
2008019,6249242,333875
