HOUSEHOLD_ID_NEW,PERSON_ID_ONLY,TRIP_ID_ONLY,TYPE_OF_DAY,HF_CODE,HH_INC_CAT_CODE,LICENCE_NUM,RESIDENT_NUM,HH_SLA06_CAT,INDIVIDUAL_CATEGORY,PERS_NUM_TRIPS,START_TIME,END_TIME,TRIP_TIME,MODE OF TRANSPORT,PURPOS11
1,1,1,0,1,4,1,2,4,8,7,8:10:00,8:15:00,0:05:00,Car passenger,Social/recreation
1,1,2,0,1,4,1,2,4,8,7,8:45:00,8:50:00,0:05:00,Car passenger,Social/recreation
1,1,3,0,1,4,1,2,4,8,7,9:00:00,9:10:00,0:10:00,Car passenger,Social/recreation
1,1,4,0,1,4,1,2,4,8,7,9:20:00,9:40:00,0:20:00,Car passenger,Social/recreation
1,1,5,0,1,4,1,2,4,8,7,10:15:00,10:30:00,0:15:00,Car passenger,Social/recreation
1,1,6,0,1,4,1,2,4,8,7,11:00:00,11:35:00,0:35:00,Car passenger,Social/recreation
1,1,7,0,1,4,1,2,4,8,7,14:30:00,14:35:00,0:05:00,Car passenger,Home
1,2,1,0,1,4,1,2,4,4,7,8:10:00,8:15:00,0:05:00,Car driver,Social/recreation
1,2,2,0,1,4,1,2,4,4,7,8:45:00,8:50:00,0:05:00,Car driver,Social/recreation
1,2,3,0,1,4,1,2,4,4,7,9:00:00,9:10:00,0:10:00,Car driver,Social/recreation
1,2,4,0,1,4,1,2,4,4,7,9:20:00,9:40:00,0:20:00,Car driver,Social/recreation
1,2,5,0,1,4,1,2,4,4,7,10:15:00,10:30:00,0:15:00,Car driver,Social/recreation
1,2,6,0,1,4,1,2,4,4,7,11:00:00,11:35:00,0:35:00,Car driver,Social/recreation
1,2,7,0,1,4,1,2,4,4,7,14:30:00,14:35:00,0:05:00,Car driver,Home
2,1,1,1,1,13,2,2,4,1,6,8:30:00,9:00:00,0:30:00,Car driver,Change mode
2,1,2,1,1,13,2,2,4,1,6,9:00:00,9:15:00,0:15:00,Walk,Go to work
2,1,3,1,1,13,2,2,4,1,6,16:30:00,16:45:00,0:15:00,Walk,Change mode
2,1,4,1,1,13,2,2,4,1,6,16:45:00,17:15:00,0:30:00,Car driver,Home
2,1,5,1,1,13,2,2,4,1,6,17:30:00,17:35:00,0:05:00,Car driver,Serve passenger
2,1,6,1,1,13,2,2,4,1,6,17:40:00,17:50:00,0:10:00,Car driver,Home
2,2,1,1,1,13,2,2,4,1,2,5:50:00,5:55:00,0:05:00,Car passenger,Go to work
2,2,2,1,1,13,2,2,4,1,2,17:40:00,17:50:00,0:10:00,Car passenger,Home
3,1,1,1,14,6,3,3,4,3,10,8:30:00,8:35:00,0:05:00,Walk,Change mode
3,1,2,1,14,6,3,3,4,3,10,8:35:00,9:00:00,0:25:00,Light rail,Change mode
3,1,3,1,14,6,3,3,4,3,10,9:00:00,9:10:00,0:10:00,Walk,Education
3,1,4,1,14,6,3,3,4,3,10,14:00:00,14:10:00,0:10:00,Walk,Change mode
3,1,5,1,14,6,3,3,4,3,10,14:10:00,14:30:00,0:20:00,Light rail,Change mode
3,1,6,1,14,6,3,3,4,3,10,14:30:00,14:35:00,0:05:00,Walk,Home
3,1,7,1,14,6,3,3,4,3,10,18:15:00,18:30:00,0:15:00,Car driver,Serve passenger
3,1,8,1,14,6,3,3,4,3,10,18:30:00,19:15:00,0:45:00,Car driver,Personal business/services
3,1,9,1,14,6,3,3,4,3,10,22:30:00,23:00:00,0:30:00,Car driver,Serve passenger
3,1,10,1,14,6,3,3,4,3,10,23:00:00,23:15:00,0:15:00,Car driver,Home
3,2,1,1,14,6,3,3,4,1,7,10:30:00,11:10:00,0:40:00,Car driver,Work related business
3,2,2,1,14,6,3,3,4,1,7,13:00:00,14:00:00,1:00:00,Car driver,Work related business
3,2,3,1,14,6,3,3,4,1,7,17:30:00,17:35:00,0:05:00,Car driver,Home
3,2,4,1,14,6,3,3,4,1,7,18:15:00,18:20:00,0:05:00,Car driver,Serve passenger
3,2,5,1,14,6,3,3,4,1,7,18:20:00,18:30:00,0:10:00,Car driver,Social/recreation
3,2,6,1,14,6,3,3,4,1,7,20:00:00,20:10:00,0:10:00,Car driver,Serve passenger
3,2,7,1,14,6,3,3,4,1,7,20:10:00,20:15:00,0:05:00,Car driver,Home
3,3,1,1,14,6,3,3,4,3,9,13:30:00,13:33:00,0:03:00,Walk,Change mode
3,3,2,1,14,6,3,3,4,3,9,13:34:00,14:25:00,0:51:00,Light rail,Change mode
3,3,3,1,14,6,3,3,4,3,9,14:29:00,14:45:00,0:16:00,Bus,Change mode
3,3,4,1,14,6,3,3,4,3,9,14:45:00,14:50:00,0:05:00,Walk,Personal business/services
3,3,5,1,14,6,3,3,4,3,9,15:30:00,16:00:00,0:30:00,Car passenger,Social/recreation
3,3,6,1,14,6,3,3,4,3,9,18:25:00,18:30:00,0:05:00,Walk,Work related business
3,3,7,1,14,6,3,3,4,3,9,19:45:00,20:25:00,0:40:00,Car passenger,Home
3,3,8,1,14,6,3,3,4,3,9,20:45:00,20:50:00,0:05:00,Car passenger,Shopping
3,3,9,1,14,6,3,3,4,3,9,21:05:00,21:10:00,0:05:00,Car passenger,Home
4,1,1,1,7,9,3,4,4,1,7,8:45:00,8:55:00,0:10:00,Car driver,Personal business/services
4,1,2,1,7,9,3,4,4,1,7,9:20:00,9:25:00,0:05:00,Car driver,Home
4,1,3,1,7,9,3,4,4,1,7,9:30:00,9:40:00,0:10:00,Car passenger,Shopping
4,1,4,1,7,9,3,4,4,1,7,10:20:00,10:30:00,0:10:00,Car passenger,Serve passenger
4,1,5,1,7,9,3,4,4,1,7,11:10:00,11:20:00,0:10:00,Car passenger,Home
4,1,6,1,7,9,3,4,4,1,7,12:30:00,12:50:00,0:20:00,Car driver,Social/recreation
4,1,7,1,7,9,3,4,4,1,7,13:30:00,13:50:00,0:20:00,Car driver,Home
4,2,1,1,7,9,3,4,4,1,9,9:30:00,9:40:00,0:10:00,Car driver,Shopping
4,2,2,1,7,9,3,4,4,1,9,10:20:00,10:30:00,0:10:00,Car driver,Personal business/services
4,2,3,1,7,9,3,4,4,1,9,11:10:00,11:20:00,0:10:00,Car driver,Home
4,2,4,1,7,9,3,4,4,1,9,12:30:00,12:40:00,0:10:00,Walk,Change mode
4,2,5,1,7,9,3,4,4,1,9,12:55:00,13:20:00,0:25:00,Light rail,Change mode
4,2,6,1,7,9,3,4,4,1,9,13:20:00,13:27:00,0:07:00,Walk,Go to work
4,2,7,1,7,9,3,4,4,1,9,19:40:00,19:47:00,0:07:00,Walk,Change mode
4,2,8,1,7,9,3,4,4,1,9,19:55:00,20:15:00,0:20:00,Light rail,Change mode
4,2,9,1,7,9,3,4,4,1,9,20:15:00,20:20:00,0:05:00,Walk,Home
4,3,1,1,7,9,3,4,4,3,7,9:30:00,9:34:00,0:04:00,Walk,Change mode
4,3,2,1,7,9,3,4,4,3,7,9:39:00,9:45:00,0:06:00,Light rail,Change mode
4,3,3,1,7,9,3,4,4,3,7,9:49:00,10:58:00,1:09:00,Light rail,Change mode
4,3,4,1,7,9,3,4,4,3,7,10:58:00,11:15:00,0:17:00,Walk,Education
4,3,5,1,7,9,3,4,4,3,7,16:30:00,16:45:00,0:15:00,Walk,Change mode
4,3,6,1,7,9,3,4,4,3,7,17:37:00,18:59:00,1:22:00,Light rail,Change mode
4,3,7,1,7,9,3,4,4,3,7,18:59:00,19:06:00,0:07:00,Walk,Home
4,4,1,1,7,9,3,4,4,3,6,9:00:00,9:02:00,0:02:00,Walk,Change mode
4,4,2,1,7,9,3,4,4,3,6,9:07:00,9:27:00,0:20:00,Light rail,Change mode
4,4,3,1,7,9,3,4,4,3,6,9:35:00,9:50:00,0:15:00,Bus,Education
4,4,4,1,7,9,3,4,4,3,6,16:10:00,16:30:00,0:20:00,Bus,Change mode
4,4,5,1,7,9,3,4,4,3,6,16:40:00,16:55:00,0:15:00,Light rail,Change mode
4,4,6,1,7,9,3,4,4,3,6,16:55:00,17:00:00,0:05:00,Walk,Home
5,1,1,1,0,6,1,1,4,1,8,9:48:00,9:52:00,0:04:00,Walk,Change mode
5,1,2,1,0,6,1,1,4,1,8,9:55:00,10:15:00,0:20:00,Light rail,Change mode
5,1,3,1,0,6,1,1,4,1,8,10:15:00,10:27:00,0:12:00,Walk,Go to work
5,1,4,1,0,6,1,1,4,1,8,15:00:00,15:05:00,0:05:00,Walk,Social/recreation
5,1,5,1,0,6,1,1,4,1,8,17:00:00,17:05:00,0:05:00,Walk,Return to work
5,1,6,1,0,6,1,1,4,1,8,22:30:00,22:42:00,0:12:00,Walk,Change mode
5,1,7,1,0,6,1,1,4,1,8,22:45:00,23:05:00,0:20:00,Light rail,Change mode
5,1,8,1,0,6,1,1,4,1,8,23:05:00,23:11:00,0:06:00,Walk,Home
6,1,0,0,1,10,2,2,4,1,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
6,2,0,0,1,10,2,2,4,1,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
7,1,1,1,0,3,1,1,4,2,3,7:30:00,14:00:00,6:30:00,Car driver,Home
7,1,2,1,0,3,1,1,4,2,3,16:30:00,16:35:00,0:05:00,Car driver,Serve passenger
7,1,3,1,0,3,1,1,4,2,3,18:00:00,18:05:00,0:05:00,Car driver,Home
8,1,1,1,0,3,0,1,4,2,2,10:00:00,10:05:00,0:05:00,Car passenger,Social/recreation
8,1,2,1,0,3,0,1,4,2,2,15:00:00,15:05:00,0:05:00,Walk,Home
9,1,1,1,1,5,1,2,4,2,2,8:30:00,8:35:00,0:05:00,Walk,Shopping
9,1,2,1,1,5,1,2,4,2,2,9:30:00,9:35:00,0:05:00,Walk,Home
9,2,1,1,1,5,1,2,4,7,4,8:30:00,8:35:00,0:05:00,Walk,Shopping
9,2,2,1,1,5,1,2,4,7,4,9:30:00,9:35:00,0:05:00,Walk,Home
9,2,3,1,1,5,1,2,4,7,4,10:00:00,10:10:00,0:10:00,Walk,Social/recreation
9,2,4,1,1,5,1,2,4,7,4,10:11:00,10:20:00,0:09:00,Walk,Home
10,1,0,1,0,3,0,1,4,2,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
11,1,1,0,1,11,2,2,4,1,3,17:40:00,17:50:00,0:10:00,Car driver,Shopping
11,1,2,0,1,11,2,2,4,1,3,18:03:00,18:13:00,0:10:00,Car driver,Serve passenger
11,1,3,0,1,11,2,2,4,1,3,18:15:00,18:17:00,0:02:00,Car driver,Home
11,2,1,0,1,11,2,2,4,1,3,17:40:00,17:50:00,0:10:00,Car passenger,Shopping
11,2,2,0,1,11,2,2,4,1,3,18:03:00,18:13:00,0:10:00,Car passenger,Shopping
11,2,3,0,1,11,2,2,4,1,3,18:15:00,18:17:00,0:02:00,Car passenger,Home
12,1,1,1,10,7,3,4,4,3,2,8:30:00,9:10:00,0:40:00,Car driver,Education
12,1,2,1,10,7,3,4,4,3,2,18:15:00,18:30:00,0:15:00,Car driver,Home
12,2,1,1,10,7,3,4,4,5,5,9:30:00,9:45:00,0:15:00,Car passenger,Education
12,2,2,1,10,7,3,4,4,5,5,12:00:00,12:07:00,0:07:00,Walk,Change mode
12,2,3,1,10,7,3,4,4,5,5,12:23:00,12:30:00,0:07:00,Light rail,Change mode
12,2,4,1,10,7,3,4,4,5,5,12:31:00,12:36:00,0:05:00,Walk,Go to work
12,2,5,1,10,7,3,4,4,5,5,15:30:00,15:35:00,0:05:00,Walk,Home
12,3,1,1,10,7,3,4,4,1,6,9:00:00,9:05:00,0:05:00,Car driver,Go to work
12,3,2,1,10,7,3,4,4,1,6,11:00:00,12:20:00,1:20:00,Car driver,Education
12,3,3,1,10,7,3,4,4,1,6,16:00:00,17:20:00,1:20:00,Car driver,Return to work
12,3,4,1,10,7,3,4,4,1,6,18:30:00,18:35:00,0:05:00,Car driver,Home
12,3,5,1,10,7,3,4,4,1,6,19:30:00,19:31:00,0:01:00,Car driver,Social/recreation
12,3,6,1,10,7,3,4,4,1,6,23:00:00,23:01:00,0:01:00,Car driver,Home
12,4,1,1,10,7,3,4,4,11,6,7:50:00,7:55:00,0:05:00,Walk,Change mode
12,4,2,1,10,7,3,4,4,11,6,8:00:00,8:15:00,0:15:00,Light rail,Change mode
12,4,3,1,10,7,3,4,4,11,6,8:15:00,8:20:00,0:05:00,Walk,Education
12,4,4,1,10,7,3,4,4,11,6,15:00:00,15:05:00,0:05:00,Walk,Change mode
12,4,5,1,10,7,3,4,4,11,6,15:06:00,15:15:00,0:09:00,Light rail,Change mode
12,4,6,1,10,7,3,4,4,11,6,15:16:00,15:25:00,0:09:00,Walk,Home
13,1,1,1,0,2,0,1,4,2,3,15:00:00,15:20:00,0:20:00,Walk,Shopping
13,1,2,1,0,2,0,1,4,2,3,16:00:00,16:10:00,0:10:00,Walk,Social/recreation
13,1,3,1,0,2,0,1,4,2,3,17:00:00,17:20:00,0:20:00,Walk,Home
14,1,1,1,0,2,1,1,4,2,6,10:00:00,10:15:00,0:15:00,Car driver,Personal business/services
14,1,2,1,0,2,1,1,4,2,6,10:55:00,11:00:00,0:05:00,Car driver,Social/recreation
14,1,3,1,0,2,1,1,4,2,6,13:00:00,13:15:00,0:15:00,Car driver,Home
14,1,4,1,0,2,1,1,4,2,6,17:20:00,17:35:00,0:15:00,Car driver,Social/recreation
14,1,5,1,0,2,1,1,4,2,6,17:45:00,18:00:00,0:15:00,Car driver,Social/recreation
14,1,6,1,0,2,1,1,4,2,6,21:00:00,21:15:00,0:15:00,Car driver,Home
15,1,1,1,15,7,1,2,4,2,4,8:30:00,8:45:00,0:15:00,Taxi,Shopping
15,1,2,1,15,7,1,2,4,2,4,8:50:00,9:10:00,0:20:00,Walk,Social/recreation
15,1,3,1,15,7,1,2,4,2,4,10:30:00,10:40:00,0:10:00,Walk,Shopping
15,1,4,1,15,7,1,2,4,2,4,13:00:00,13:15:00,0:15:00,Taxi,Home
15,2,1,1,15,7,1,2,4,1,6,6:30:00,7:30:00,1:00:00,Car driver,Go to work
15,2,2,1,15,7,1,2,4,1,6,11:30:00,11:40:00,0:10:00,Walk,Shopping
15,2,3,1,15,7,1,2,4,1,6,14:00:00,14:10:00,0:10:00,Walk,Return to work
15,2,4,1,15,7,1,2,4,1,6,18:15:00,18:50:00,0:35:00,Car driver,Social/recreation
15,2,5,1,15,7,1,2,4,1,6,19:55:00,20:15:00,0:20:00,Car driver,Social/recreation
15,2,6,1,15,7,1,2,4,1,6,20:15:00,20:30:00,0:15:00,Car driver,Home
16,1,1,1,16,9,1,2,4,1,5,7:00:00,7:15:00,0:15:00,Car driver,Go to work
16,1,2,1,16,9,1,2,4,1,5,16:00:00,16:15:00,0:15:00,Car driver,Personal business/services
16,1,3,1,16,9,1,2,4,1,5,18:00:00,18:15:00,0:15:00,Car driver,Social/recreation
16,1,4,1,16,9,1,2,4,1,5,19:15:00,20:00:00,0:45:00,Car driver,Social/recreation
16,1,5,1,16,9,1,2,4,1,5,21:30:00,22:00:00,0:30:00,Car driver,Home
16,2,1,1,16,9,1,2,4,1,11,10:00:00,10:10:00,0:10:00,Walk,Change mode
16,2,2,1,16,9,1,2,4,1,11,10:15:00,10:30:00,0:15:00,Light rail,Change mode
16,2,3,1,16,9,1,2,4,1,11,10:45:00,11:10:00,0:25:00,Light rail,Change mode
16,2,4,1,16,9,1,2,4,1,11,11:10:00,11:13:00,0:03:00,Walk,Change mode
16,2,5,1,16,9,1,2,4,1,11,12:10:00,12:30:00,0:20:00,Bus,Change mode
16,2,6,1,16,9,1,2,4,1,11,12:31:00,12:40:00,0:09:00,Walk,Work related business
16,2,7,1,16,9,1,2,4,1,11,21:50:00,21:53:00,0:03:00,Walk,Change mode
16,2,8,1,16,9,1,2,4,1,11,22:00:00,22:30:00,0:30:00,Bus,Change mode
16,2,9,1,16,9,1,2,4,1,11,22:31:00,22:34:00,0:03:00,Walk,Change mode
16,2,10,1,16,9,1,2,4,1,11,22:40:00,23:00:00,0:20:00,Light rail,Change mode
16,2,11,1,16,9,1,2,4,1,11,23:01:00,23:11:00,0:10:00,Walk,Home
17,1,0,0,13,7,3,3,4,5,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
17,2,0,0,13,7,3,3,4,3,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
17,3,1,0,13,7,3,3,4,1,4,12:00:00,12:15:00,0:15:00,Car driver,Shopping
17,3,2,0,13,7,3,3,4,1,4,12:20:00,12:25:00,0:05:00,Walk,Social/recreation
17,3,3,0,13,7,3,3,4,1,4,12:40:00,12:42:00,0:02:00,Walk,Shopping
17,3,4,0,13,7,3,3,4,1,4,15:30:00,15:45:00,0:15:00,Car driver,Home
18,1,1,0,0,11,4,4,4,4,10,10:30:00,10:45:00,0:15:00,Walk,Shopping
18,1,2,0,0,11,4,4,4,4,10,11:45:00,12:00:00,0:15:00,Walk,Change mode
18,1,3,0,0,11,4,4,4,4,10,12:15:00,12:40:00,0:25:00,Light rail,Change mode
18,1,4,0,0,11,4,4,4,4,10,12:40:00,12:43:00,0:03:00,Walk,Shopping
18,1,5,0,0,11,4,4,4,4,10,13:30:00,13:33:00,0:03:00,Walk,Change mode
18,1,6,0,0,11,4,4,4,4,10,13:35:00,13:45:00,0:10:00,Light rail,Change mode
18,1,7,0,0,11,4,4,4,4,10,13:45:00,13:57:00,0:12:00,Walk,Home
18,1,8,0,0,11,4,4,4,4,10,18:30:00,18:36:00,0:06:00,Car passenger,Social/recreation
18,1,9,0,0,11,4,4,4,4,10,20:30:00,20:32:00,0:02:00,Walk,Social/recreation
18,1,10,0,0,11,4,4,4,4,10,21:00:00,21:20:00,0:20:00,Car passenger,Home
18,2,1,0,0,11,4,4,4,5,11,10:00:00,10:05:00,0:05:00,Walk,Shopping
18,2,2,0,0,11,4,4,4,5,11,10:21:00,10:28:00,0:07:00,Walk,Change mode
18,2,3,0,0,11,4,4,4,5,11,11:07:00,11:52:00,0:45:00,Light rail,Change mode
18,2,4,0,0,11,4,4,4,5,11,11:52:00,11:55:00,0:03:00,Walk,Personal business/services
18,2,5,0,0,11,4,4,4,5,11,12:30:00,12:35:00,0:05:00,Walk,Change mode
18,2,6,0,0,11,4,4,4,5,11,12:40:00,12:50:00,0:10:00,Light rail,Change mode
18,2,7,0,0,11,4,4,4,5,11,13:30:00,14:00:00,0:30:00,Light rail,Change mode
18,2,8,0,0,11,4,4,4,5,11,14:00:00,14:07:00,0:07:00,Walk,Home
18,2,9,0,0,11,4,4,4,5,11,18:30:00,18:36:00,0:06:00,Car passenger,Social/recreation
18,2,10,0,0,11,4,4,4,5,11,20:30:00,20:32:00,0:02:00,Walk,Social/recreation
18,2,11,0,0,11,4,4,4,5,11,21:00:00,21:20:00,0:20:00,Car passenger,Home
18,3,1,0,0,11,4,4,4,5,6,7:30:00,7:45:00,0:15:00,Walk,Change mode
18,3,2,0,0,11,4,4,4,5,6,7:53:00,8:40:00,0:47:00,Light rail,Change mode
18,3,3,0,0,11,4,4,4,5,6,8:40:00,8:44:00,0:04:00,Walk,Social/recreation
18,3,4,0,0,11,4,4,4,5,6,12:30:00,12:34:00,0:04:00,Walk,Change mode
18,3,5,0,0,11,4,4,4,5,6,12:50:00,14:15:00,1:25:00,Light rail,Change mode
18,3,6,0,0,11,4,4,4,5,6,14:15:00,14:21:00,0:06:00,Walk,Home
18,4,1,0,0,11,4,4,4,1,6,11:00:00,11:12:00,0:12:00,Walk,Change mode
18,4,2,0,0,11,4,4,4,1,6,11:45:00,12:05:00,0:20:00,Bus,Change mode
18,4,3,0,0,11,4,4,4,1,6,12:05:00,12:15:00,0:10:00,Walk,Shopping
18,4,4,0,0,11,4,4,4,1,6,14:00:00,14:15:00,0:15:00,Walk,Change mode
18,4,5,0,0,11,4,4,4,1,6,14:35:00,15:00:00,0:25:00,Bus,Change mode
18,4,6,0,0,11,4,4,4,1,6,15:00:00,15:12:00,0:12:00,Walk,Home
19,1,1,1,0,4,1,1,4,1,2,7:00:00,7:20:00,0:20:00,Car passenger,Go to work
19,1,2,1,0,4,1,1,4,1,2,18:00:00,18:20:00,0:20:00,Car passenger,Home
20,1,1,1,1,10,1,2,4,1,4,6:25:00,6:31:00,0:06:00,Walk,Change mode
20,1,2,1,1,10,1,2,4,1,4,6:36:00,6:50:00,0:14:00,Bus,Go to work
20,1,3,1,1,10,1,2,4,1,4,15:30:00,15:45:00,0:15:00,Bus,Change mode
20,1,4,1,1,10,1,2,4,1,4,15:45:00,15:50:00,0:05:00,Walk,Home
20,2,1,1,1,10,1,2,4,1,9,7:55:00,8:00:00,0:05:00,Walk,Change mode
20,2,2,1,1,10,1,2,4,1,9,8:10:00,8:30:00,0:20:00,Light rail,Change mode
20,2,3,1,1,10,1,2,4,1,9,8:30:00,8:35:00,0:05:00,Walk,Go to work
20,2,4,1,1,10,1,2,4,1,9,10:45:00,11:10:00,0:25:00,Car driver,Work related business
20,2,5,1,1,10,1,2,4,1,9,11:45:00,12:25:00,0:40:00,Car driver,Home
20,2,6,1,1,10,1,2,4,1,9,13:15:00,13:20:00,0:05:00,Car driver,Personal business/services
20,2,7,1,1,10,1,2,4,1,9,13:28:00,14:00:00,0:32:00,Car driver,Return to work
20,2,8,1,1,10,1,2,4,1,9,17:20:00,18:10:00,0:50:00,Car driver,Social/recreation
20,2,9,1,1,10,1,2,4,1,9,19:00:00,19:05:00,0:05:00,Car driver,Home
21,1,0,1,0,7,1,1,4,1,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
22,1,1,0,0,6,1,1,4,1,6,8:30:00,9:20:00,0:50:00,Car driver,Social/recreation
22,1,2,0,0,6,1,1,4,1,6,10:20:00,11:00:00,0:40:00,Car driver,Shopping
22,1,3,0,0,6,1,1,4,1,6,12:30:00,12:40:00,0:10:00,Car driver,Home
22,1,4,0,0,6,1,1,4,1,6,15:15:00,15:40:00,0:25:00,Car driver,Social/recreation
22,1,5,0,0,6,1,1,4,1,6,16:40:00,17:00:00,0:20:00,Car driver,Social/recreation
22,1,6,0,0,6,1,1,4,1,6,25:00:00,25:10:00,0:10:00,Car driver,Home
23,1,0,0,1,4,2,2,4,2,0,#NULL!,#NULL!,#NULL!,#N/A,#N/A
23,2,1,0,1,4,2,2,4,2,2,13:30:00,13:50:00,0:20:00,Car passenger,Social/recreation
23,2,2,0,1,4,2,2,4,2,2,17:00:00,17:20:00,0:20:00,Car passenger,Home
24,1,1,1,0,2,1,1,4,1,6,7:30:00,8:00:00,0:30:00,Car driver,Shopping
24,1,2,1,0,2,1,1,4,1,6,8:20:00,8:40:00,0:20:00,Car driver,Go to work
24,1,3,1,0,2,1,1,4,1,6,10:00:00,10:15:00,0:15:00,Car driver,Serve passenger
24,1,4,1,0,2,1,1,4,1,6,10:25:00,11:00:00,0:35:00,Car driver,Home
24,1,5,1,0,2,1,1,4,1,6,13:00:00,13:01:00,0:01:00,Walk,Return to work
24,1,6,1,0,2,1,1,4,1,6,16:25:00,16:26:00,0:01:00,Walk,Home
25,1,1,1,1,11,2,2,4,1,4,6:30:00,7:05:00,0:35:00,Car driver,Go to work
25,1,2,1,1,11,2,2,4,1,4,12:10:00,12:15:00,0:05:00,Car driver,Social/recreation
25,1,3,1,1,11,2,2,4,1,4,12:40:00,12:45:00,0:05:00,Car driver,Return to work
25,1,4,1,1,11,2,2,4,1,4,17:35:00,18:20:00,0:45:00,Car driver,Home
25,2,1,1,1,11,2,2,4,1,8,7:45:00,7:55:00,0:10:00,Walk,Change mode
25,2,2,1,1,11,2,2,4,1,8,8:10:00,8:28:00,0:18:00,Light rail,Change mode
25,2,3,1,1,11,2,2,4,1,8,8:28:00,8:35:00,0:07:00,Walk,Go to work
25,2,4,1,1,11,2,2,4,1,8,17:20:00,17:28:00,0:08:00,Walk,Change mode
25,2,5,1,1,11,2,2,4,1,8,17:49:00,18:15:00,0:26:00,Light rail,Change mode
25,2,6,1,1,11,2,2,4,1,8,18:15:00,18:25:00,0:10:00,Walk,Home
25,2,7,1,1,11,2,2,4,1,8,19:10:00,19:20:00,0:10:00,Car driver,Shopping
25,2,8,1,1,11,2,2,4,1,8,19:50:00,20:00:00,0:10:00,Car driver,Home
26,1,1,1,1,4,1,2,4,2,2,9:00:00,9:30:00,0:30:00,Car driver,Serve passenger
26,1,2,1,1,4,1,2,4,2,2,12:30:00,13:00:00,0:30:00,Car driver,Home
26,2,1,1,1,4,1,2,4,2,2,9:00:00,9:30:00,0:30:00,Car passenger,Serve passenger
26,2,2,1,1,4,1,2,4,2,2,12:30:00,13:00:00,0:30:00,Car passenger,Home
27,1,1,1,0,2,0,1,4,2,6,8:30:00,8:34:00,0:04:00,Walk,Change mode
27,1,2,1,0,2,0,1,4,2,6,8:40:00,9:00:00,0:20:00,Bus,Change mode
27,1,3,1,0,2,0,1,4,2,6,9:01:00,9:04:00,0:03:00,Walk,Shopping
27,1,4,1,0,2,0,1,4,2,6,10:30:00,10:33:00,0:03:00,Walk,Change mode
27,1,5,1,0,2,0,1,4,2,6,10:40:00,10:57:00,0:17:00,Bus,Change mode
27,1,6,1,0,2,0,1,4,2,6,10:58:00,11:00:00,0:02:00,Walk,Home
28,1,1,0,5,7,2,3,4,1,6,6:50:00,7:20:00,0:30:00,Car driver,Serve passenger
28,1,2,0,5,7,2,3,4,1,6,7:35:00,8:05:00,0:30:00,Car driver,Shopping
28,1,3,0,5,7,2,3,4,1,6,9:50:00,10:15:00,0:25:00,Car driver,Shopping
28,1,4,0,5,7,2,3,4,1,6,11:15:00,12:00:00,0:45:00,Car driver,Home
28,1,5,0,5,7,2,3,4,1,6,17:30:00,17:44:00,0:14:00,Car driver,Social/recreation
28,1,6,0,5,7,2,3,4,1,6,23:30:00,23:45:00,0:15:00,Car driver,Home
28,2,1,0,5,7,2,3,4,1,1,6:50:00,7:20:00,0:30:00,Car passenger,Go to work
28,3,1,0,5,7,2,3,4,11,6,6:50:00,7:20:00,0:30:00,Car passenger,Serve passenger
28,3,2,0,5,7,2,3,4,11,6,7:35:00,8:05:00,0:30:00,Car passenger,Serve passenger
28,3,3,0,5,7,2,3,4,11,6,9:50:00,10:15:00,0:25:00,Car passenger,Serve passenger
28,3,4,0,5,7,2,3,4,11,6,11:15:00,12:00:00,0:45:00,Car passenger,Home
28,3,5,0,5,7,2,3,4,11,6,17:30:00,17:45:00,0:15:00,Car passenger,Social/recreation
28,3,6,0,5,7,2,3,4,11,6,23:30:00,23:45:00,0:15:00,Car passenger,Home
29,1,1,1,3,4,3,4,4,8,6,9:30:00,9:48:00,0:18:00,Car driver,Social/recreation
29,1,2,1,3,4,3,4,4,8,6,10:15:00,10:18:00,0:03:00,Walk,Shopping
29,1,3,1,3,4,3,4,4,8,6,12:30:00,12:45:00,0:15:00,Car driver,Home
29,1,4,1,3,4,3,4,4,8,6,15:15:00,15:25:00,0:10:00,Car driver,Shopping
29,1,5,1,3,4,3,4,4,8,6,16:55:00,17:05:00,0:10:00,Car driver,Social/recreation
29,1,6,1,3,4,3,4,4,8,6,18:10:00,18:15:00,0:05:00,Car driver,Home
29,2,1,1,3,4,3,4,4,1,5,12:00:00,12:10:00,0:10:00,Car driver,Work related business
29,2,2,1,3,4,3,4,4,1,5,13:32:00,13:36:00,0:04:00,Car driver,Serve passenger
29,2,3,1,3,4,3,4,4,1,5,13:36:00,13:45:00,0:09:00,Car driver,Home
29,2,4,1,3,4,3,4,4,1,5,13:45:00,13:50:00,0:05:00,Car driver,Work related business
29,2,5,1,3,4,3,4,4,1,5,22:30:00,22:50:00,0:20:00,Car driver,Home
29,3,1,1,3,4,3,4,4,3,4,6:55:00,7:00:00,0:05:00,Walk,Change mode
29,3,2,1,3,4,3,4,4,3,4,7:00:00,7:30:00,0:30:00,Bus,Education
29,3,3,1,3,4,3,4,4,3,4,13:10:00,13:20:00,0:10:00,Bus,Change mode
