169,327814,6241499,5000005
170,327811,6241475,5000005
171,327770,6241572,5000005
172,327770,6241572,5000005
173,337147,6241575,548
174,337158,6241555,548
175,327795,6241611,5000005
176,327788,6241614,5000005
177,337360,6241669,548
178,337362,6241641,548
179,337492,6241648,548
180,337492,6241663,548
181,337841,6241156,551
182,337804,6241153,551
183,337850,6241170,547
184,337886,6241175,547
185,336484,6241517,550
186,336455,6241526,550
187,337671,6241679,547
188,337668,6241694,547
189,337834,6241706,547
190,337835,6241702,547
191,337520,6241785,548
192,337491,6241779,548
193,337535,6241789,548
194,337551,6241792,548
195,338287,6241682,547
196,338302,6241664,547
197,338072,6241830,547
198,338092,6241808,547
199,337750,6241994,545
200,337750,6241994,545
201,337755,6241852,545
202,337724,6241855,545
203,337672,6242023,545
204,337668,6242009,545
205,337492,6241982,544
206,337521,6241988,544
207,337553,6242037,545
208,337556,6242061,545
209,337907,6242024,545
210,337896,6242052,545
211,338326,6242048,545
212,338351,6242031,545
213,338189,6241885,545
214,338163,6241902,545
215,338315,6242173,545
216,338322,6242192,545
217,338229,6242222,545
218,338226,6242208,545
219,336580,6241974,544
220,336550,6241975,544
221,338598,6242222,546
222,338601,6242237,546
223,336579,6241804,544
224,336608,6241814,544
225,338728,6242230,546
226,338717,6242240,546
227,338404,6242214,546
228,338424,6242207,546
229,338466,6242265,546
230,338463,6242250,546
231,338407,6242213,546
232,338386,6242221,546
233,338095,6242252,545
234,338094,6242249,545
235,338020,6242208,545
236,337995,6242222,545
237,336377,6242276,4000004
238,336392,6242295,540
239,336353,6242301,4000004
240,336337,6242279,4000004
241,336299,6242312,4000004
242,336314,6242338,4000004
243,336496,6242287,540
244,336488,6242301,540
245,337453,6242210,544
246,337468,6242213,544
247,338433,6242329,546
248,338418,6242334,546
249,338427,6242331,546
250,338449,6242329,546
251,338622,6242361,546
252,338617,6242341,546
253,335827,6241746,4000004
254,335854,6241747,4000004
255,336233,6242373,4000004
256,336220,6242357,4000004
257,337435,6242401,541
258,337449,6242384,541
259,335980,6242410,4000004
260,335979,6242392,4000004
261,336234,6242372,4000004
262,336245,6242384,4000004
263,336157,6242415,4000004
264,336157,6242412,4000004
265,336172,6242410,4000004
266,336172,6242410,4000004
267,338847,6242358,546
268,338836,6242369,546
269,337443,6242165,544
270,337418,6242160,544
271,336172,6242418,4000004
272,336178,6242416,4000004
273,336160,6242421,4000004
274,336160,6242421,4000004
275,328088,6241971,5000005
276,328116,6241960,5000005
277,328130,6242384,5000005
278,328143,6242377,5000005
279,336173,6242430,4000004
280,336174,6242430,4000004
281,328101,6241962,5000005
282,328073,6241973,5000005
283,336149,6242434,4000004
284,336148,6242433,4000004
285,337431,6242420,541
286,337439,6242433,541
287,335734,6242432,4000004
288,335724,6242406,4000004
289,337957,6242461,542
290,337953,6242430,542
291,335886,6242398,4000004
292,335893,6242421,4000004
293,328227,6242472,5000005
294,328223,6242447,5000005
295,333769,6241615,5000005
296,333757,6241618,5000005
297,336142,6242474,4000004
298,336114,6242468,4000004
299,338826,6242461,546
300,338839,6242477,546
301,336132,6242536,4000004
302,336105,6242540,4000004
303,338865,6242398,546
304,338884,6242375,546
305,338979,6242485,546
306,338962,6242507,546
307,339122,6242572,543
308,339122,6242572,543
309,338656,6242547,546
310,338668,6242579,546
311,338459,6242489,546
312,338434,6242490,546
313,338470,6242588,546
314,338470,6242588,546
315,336122,6242520,4000004
316,336151,6242526,4000004
317,336129,6242591,4000004
318,336128,6242591,4000004
319,338838,6242608,546
320,338849,6242598,546
321,338995,6242647,543
322,338982,6242631,543
323,335850,6242676,4000004
324,335860,6242650,4000004
325,338876,6242715,543
326,338877,6242714,543
327,338095,6242798,542
328,338095,6242795,542
329,338789,6242784,543
330,338800,6242794,543
331,338046,6242557,542
332,338017,6242540,542
333,337888,6242838,542
334,337885,6242822,542
335,337347,6242652,541
336,337377,6242656,541
337,337667,6242859,538
338,337672,6242879,538
339,337535,6242885,541
340,337535,6242884,541
341,337297,6242884,541
342,337327,6242890,541
343,337400,6242913,541
344,337399,6242904,541
345,337332,6242673,541
346,337303,6242667,541
347,337230,6242930,541
348,337230,6242931,541
349,333247,6242720,4000004
350,333219,6242711,4000004
351,336968,6242526,541
352,336951,6242553,541
353,337149,6242934,537
354,337153,6242951,537
355,338450,6242815,539
356,338478,6242803,539
357,338655,6242914,539
358,338652,6242910,539
359,334273,6242147,4000004
360,334270,6242143,4000004
361,335362,6242724,4000004
362,335339,6242703,4000004
363,335347,6242715,4000004
364,335371,6242735,4000004
365,338352,6242891,539
366,338340,6242913,539
367,337260,6242963,537
368,337255,6242962,537
369,336852,6242997,540
370,336849,6242979,540
371,337284,6242973,537
372,337299,6242976,537
373,328545,6242749,5000005
374,328571,6242732,5000005
375,337495,6242969,537
376,337516,6242965,537
377,328553,6242736,5000005
378,328528,6242753,5000005
379,336529,6243029,540
380,336532,6243049,540
381,336365,6243059,540
382,336365,6243054,540
383,336201,6242849,540
384,336172,6242858,540
385,336188,6242854,540
386,336212,6242848,540
387,329040,6243052,5000005
388,329046,6243030,5000005
389,337520,6243141,538
390,337530,6243140,538
391,329977,6241527,5000005
392,329998,6241505,5000005
393,333178,6243092,4000004
394,333156,6243086,4000004
395,338740,6243114,539
396,338757,6243089,539
397,339354,6242931,543
398,339340,6242938,543
399,333158,6243091,4000004
400,333188,6243091,4000004
401,335618,6243187,4000004
402,335614,6243222,4000004
403,338080,6243158,539
404,338061,6243148,539
405,337546,6243305,538
406,337567,6243301,538
407,337697,6243374,538
408,337694,6243364,538
409,337217,6243215,537
410,337188,6243209,537
411,338964,6243328,543
412,338949,6243330,543
413,337228,6243231,537
414,337254,6243236,537
415,337375,6243403,537
416,337378,6243425,537
417,337574,6243446,538
418,337570,6243445,538
419,338973,6243470,543
420,338981,6243470,543
421,336364,6243297,540
422,336348,6243304,540
423,337159,6243486,537
424,337139,6243482,537
425,337963,6243564,538
426,337963,6243555,538
427,337575,6243554,538
428,337604,6243550,538
429,337727,6243599,538
430,337725,6243587,538
431,338316,6243559,539
432,338328,6243530,539
433,333138,6243437,4000004
434,333108,6243433,4000004
435,333116,6243434,4000004
436,333145,6243440,4000004
437,333102,6243636,4000004
438,333103,6243620,4000004
439,329606,6243482,5000005
440,329616,6243451,5000005
441,337467,6243646,538
442,337463,6243624,538
443,333199,6243627,4000004
444,333196,6243652,4000004
445,330172,6243656,4000004
446,330153,6243635,5000005
447,329616,6243462,5000005
448,329603,6243490,5000005
449,338996,6243586,535
450,338972,6243589,535
451,333094,6243644,4000004
452,333102,6243657,4000004
453,333312,6243671,4000004
454,333315,6243656,4000004
455,337167,6243558,537
456,337182,6243561,537
457,337248,6243682,533
458,337244,6243660,537
459,337129,6243618,537
460,337106,6243614,537
461,338541,6243657,536
462,338537,6243657,536
463,334324,6243531,4000004
464,334308,6243503,4000004
465,330127,6243687,4000004
466,330137,6243663,5000005
467,330213,6243622,5000005
468,330195,6243622,5000005
469,338994,6243688,535
470,339004,6243684,535
471,334314,6243514,4000004
472,334327,6243542,4000004
473,330142,6243669,4000004
474,330130,6243693,4000004
475,330205,6243706,4000004
476,330205,6243706,4000004
477,338538,6243735,536
478,338567,6243730,536
479,333058,6243725,4000004
480,333080,6243723,4000004
481,333067,6243701,4000004
482,333038,6243703,4000004
483,337121,6243733,533
484,337150,6243739,533
485,330129,6241710,5000005
486,330102,6241725,5000005
487,332121,6243715,4000004
488,332106,6243748,4000004
489,330177,6243704,4000004
490,330157,6243725,4000004
491,330222,6243770,4000004
492,330202,6243772,4000004
493,330450,6243367,5000005
494,330471,6243339,5000005
495,330244,6243774,4000004
496,330219,6243792,4000004
497,330242,6243767,4000004
498,330269,6243756,4000004
499,330303,6243833,4000004
500,330306,6243852,4000004
501,333390,6243690,4000004
502,333394,6243675,4000004
503,337100,6243773,533
504,337071,6243767,532
505,337102,6243823,533
506,337131,6243828,533
507,332144,6243655,4000004
508,332155,6243623,4000004
509,332342,6243886,4000004
510,332342,6243888,4000004
511,332321,6243875,4000004
512,332303,6243863,4000004
513,332308,6243894,4000004
514,332303,6243880,4000004
515,333066,6243845,4000004
516,333093,6243838,4000004
517,332293,6243889,4000004
518,332306,6243914,4000004
519,332307,6243900,4000004
520,332306,6243930,4000004
521,333089,6243875,4000004
522,333067,6243879,4000004
523,338581,6243857,536
524,338572,6243861,536
525,334522,6243986,3000003
526,334518,6243957,3000003
527,332348,6243945,4000004
528,332372,6243939,4000004
529,330264,6243946,4000004
530,330292,6243935,4000004
531,330297,6243925,4000004
532,330322,6243927,4000004
533,334287,6244019,3000003
534,334282,6243990,3000003
535,338704,6244027,536
536,338719,6244002,536
537,338955,6243934,535
538,338925,6243925,535
539,334633,6244041,3000003
540,334619,6244046,3000003
541,333651,6244106,3000003
542,333648,6244090,3000003
543,333187,6244174,3000003
544,333186,6244166,3000003
545,333109,6244058,3000003
546,333132,6244053,3000003
547,333127,6244082,3000003
548,333106,6244087,3000003
549,334693,6244191,3000003
550,334718,6244177,3000003
551,336425,6243907,532
552,336399,6243908,532
553,334743,6244250,3000003
554,334742,6244250,3000003
555,334499,6244172,3000003
556,334526,6244161,3000003
557,334656,6244328,3000003
558,334656,6244323,3000003
559,338794,6244262,1000001
560,338770,6244251,1000001
561,338726,6244386,1000001
562,338726,6244386,1000001
563,338725,6244400,1000001
564,338725,6244400,1000001
565,335914,6244320,3000003
566,335893,6244329,3000003
567,334497,6244408,3000003
568,334496,6244399,3000003
569,334160,6244250,3000003
570,334144,6244252,3000003
571,334284,6244452,3000003
572,334282,6244437,3000003
573,332428,6244197,3000003
574,332401,6244213,3000003
575,332509,6244472,3000003
576,332509,6244472,3000003
577,332415,6244245,3000003
578,332443,6244234,3000003
579,338730,6244445,1000001
580,338740,6244442,1000001
581,338262,6244414,534
582,338237,6244386,534
583,332523,6244486,3000003
584,332522,6244486,3000003
585,332500,6244494,3000003
586,332504,6244508,3000003
587,334195,6244517,3000003
588,334193,6244514,3000003
589,337166,6244171,533
590,337195,6244165,533
591,337422,6244506,2000002
592,337426,6244534,2000002
593,331461,6244533,3000003
594,331464,6244503,3000003
595,331334,6244497,3000003
596,331327,6244526,3000003
597,338757,6244528,1000001
598,338728,6244533,1000001
599,338752,6244594,1000001
600,338753,6244594,1000001
601,337628,6244558,2000002
602,337621,6244559,2000002
603,333158,6244406,3000003
604,333187,6244401,3000003
605,333178,6244403,3000003
606,333148,6244408,3000003
607,336306,6244459,3000003
608,336279,6244453,3000003
609,337628,6244639,2000002
610,337640,6244637,2000002
611,336048,6244527,3000003
612,336024,6244544,3000003
613,336173,6244613,3000003
614,336182,6244642,3000003
615,332440,6244585,3000003
616,332467,6244592,3000003
617,332457,6244562,3000003
618,332430,6244557,3000003
619,336237,6244663,3000003
620,336227,6244661,3000003
621,338538,6244644,1000001
622,338531,6244616,1000001
623,335914,6244547,3000003
624,335933,6244552,3000003
625,337198,6244268,533
626,337171,6244284,533
627,337233,6244623,2000002
628,337263,6244619,2000002
629,337440,6244678,2000002
630,337436,6244656,2000002
631,336243,6244676,3000003
632,336250,6244677,3000003
633,332629,6244596,3000003
634,332611,6244611,3000003
635,332953,6244681,3000003
636,332950,6244662,3000003
637,336228,6244707,3000003
638,336221,6244702,3000003
639,335611,6244696,3000003
640,335610,6244666,3000003
641,335982,6244717,3000003
642,335988,6244688,3000003
643,336104,6244688,3000003
644,336076,6244678,3000003
645,335706,6244669,3000003
646,335706,6244699,3000003
647,336157,6244743,3000003
648,336155,6244721,3000003
649,332427,6244709,3000003
650,332457,6244711,3000003
651,332572,6244735,3000003
652,332570,6244721,3000003
653,336184,6244740,3000003
654,336178,6244761,3000003
655,336210,6244731,3000003
656,336232,6244732,3000003
657,334601,6244782,3000003
658,334600,6244782,3000003
659,336734,6244358,530
660,336706,6244343,530
661,336934,6244756,530
662,336928,6244727,530
663,337250,6244746,2000002
664,337278,6244738,2000002
665,334429,6244769,3000003
666,334434,6244762,3000003
667,338070,6244751,534
668,338063,6244730,534
669,334204,6244672,3000003
670,334233,6244665,3000003
671,334260,6244804,3000003
672,334257,6244795,3000003
673,336747,6244365,530
674,336774,6244384,530
675,337657,6244738,2000002
676,337637,6244741,2000002
677,337748,6244815,2000002
678,337744,6244794,2000002
679,336435,6244826,3000003
680,336432,6244799,3000003
681,334651,6244830,3000003
682,334636,6244832,3000003
683,334988,6244792,3000003
684,334980,6244763,3000003
685,334982,6244773,3000003
686,334990,6244801,3000003
687,334585,6244837,3000003
688,334570,6244835,3000003
689,337671,6244870,2000002
690,337669,6244870,2000002
691,338768,6244765,1000001
692,338795,6244759,1000001
693,337760,6244850,2000002
694,337770,6244861,2000002
695,334265,6244868,3000003
696,334243,6244872,3000003
697,334417,6244919,3000003
698,334412,6244898,3000003
699,334443,6244902,3000003
700,334446,6244931,3000003
701,336613,6244873,530
702,336627,6244871,530
703,334148,6244948,3000003
704,334153,6244973,3000003
705,336161,6244928,3000003
706,336135,6244914,3000003
707,336161,6244907,3000003
708,336180,6244918,3000003
709,333921,6244986,3000003
710,333924,6245007,3000003
711,337284,6244948,2000002
712,337313,6244944,2000002
713,336439,6244976,3000003
714,336443,6244992,3000003
715,336181,6244987,3000003
716,336177,6245014,3000003
717,338826,6245003,1000001
718,338811,6245006,1000001
719,333243,6244832,3000003
720,333214,6244838,3000003
721,333756,6245033,3000003
722,333752,6245011,3000003
723,335370,6244888,3000003
724,335356,6244892,3000003
725,332170,6244813,3000003
726,332174,6244813,3000003
727,333561,6245032,3000003
728,333567,6245060,3000003
729,337319,6245036,2000002
730,337304,6245038,2000002
731,333444,6245079,3000003
732,333440,6245050,3000003
733,333227,6244863,3000003
734,333257,6244858,3000003
735,333311,6245068,3000003
736,333315,6245097,3000003
737,337665,6245032,2000002
738,337638,6245023,2000002
739,338590,6244966,1000001
740,338580,6244929,1000001
741,332005,6245089,3000003
742,332003,6245065,3000003
743,332005,6245076,3000003
744,332005,6245103,3000003
745,338305,6245126,1000001
746,338304,6245111,1000001
747,331843,6245128,3000003
748,331843,6245127,3000003
749,332839,6244910,3000003
750,332811,6244920,3000003
751,333059,6245109,3000003
752,333062,6245128,3000003
753,334261,6245049,3000003
754,334253,6245049,3000003
755,337261,6245191,2000002
756,337256,6245161,2000002
757,332451,6244977,3000003
758,332441,6244975,3000003
759,332661,6245172,3000003
760,332663,6245181,3000003
761,332253,6245246,3000003
762,332263,6245217,3000003
763,337045,6245227,2000002
764,337038,6245198,2000002
765,332263,6245225,3000003
766,332257,6245252,3000003
767,338832,6245147,1000001
768,338859,6245139,1000001
769,338076,6245169,2000002
770,338058,6245143,2000002
771,338853,6245140,1000001
772,338824,6245146,1000001
773,336682,6245187,3000003
774,336697,6245162,3000003
775,329691,6244277,4000004
776,329714,6244258,4000004
777,337592,6245208,2000002
778,337571,6245203,2000002
779,329704,6244262,4000004
780,329680,6244281,4000004
781,330771,6245294,3000003
782,330767,6245291,3000003
783,337749,6245253,2000002
784,337752,6245282,2000002
785,338673,6245272,1000001
786,338677,6245294,1000001
787,338458,6245302,1000001
788,338462,6245332,1000001
789,336911,6245291,2000002
790,336906,6245291,2000002
791,338254,6245238,1000001
792,338237,6245241,1000001
793,338335,6245322,1000001
794,338341,6245351,1000001
795,335431,6245217,3000003
796,335421,6245219,3000003
797,334273,6245276,3000003
798,334246,6245281,3000003
799,338167,6245379,1000001
800,338163,6245357,1000001
801,337993,6245377,2000002
802,337997,6245406,2000002
803,337548,6245357,2000002
804,337533,6245354,2000002
805,337921,6245343,2000002
806,337894,6245333,2000002
807,337900,6245414,2000002
808,337900,6245413,2000002
809,337529,6245414,2000002
810,337524,6245412,2000002
811,337346,6245298,2000002
812,337362,6245295,2000002
813,337452,6245407,2000002
814,337455,6245422,2000002
815,338879,6245339,1000001
816,338862,6245342,1000001
817,338894,6245451,1000001
818,338887,6245452,1000001
819,338871,6245387,1000001
820,338894,6245384,1000001
821,337822,6245461,2000002
822,337816,6245447,2000002
823,335460,6245438,3000003
824,335475,6245435,3000003
825,337660,6245491,2000002
826,337668,6245517,2000002
827,337369,6245479,2000002
828,337399,6245474,2000002
829,337538,6245526,2000002
830,337538,6245526,2000002
831,336061,6245254,3000003
832,336091,6245261,3000003
833,336078,6245261,3000003
834,336049,6245254,3000003
835,337447,6245530,2000002
836,337448,6245528,2000002
837,337515,6245479,2000002
838,337518,6245481,2000002
839,337520,6245529,2000002
840,337521,6245534,2000002
841,336928,6245437,2000002
842,336949,6245434,2000002
843,335922,6245560,3000003
844,335918,6245532,3000003
845,335707,6245591,3000003
846,335704,6245570,3000003
847,335484,6245560,3000003
848,335481,6245561,3000003
849,335538,6245608,3000003
850,335536,6245593,3000003
851,330621,6245452,3000003
852,330638,6245459,3000003
853,331541,6245329,3000003
854,331551,6245341,3000003
855,337415,6245575,2000002
856,337385,6245580,2000002
857,337454,6245584,2000002
858,337465,6245595,2000002
859,330983,6245506,3000003
860,331001,6245482,3000003
861,331288,6245677,3000003
862,331277,6245658,3000003
863,336966,6245619,2000002
864,336956,6245622,2000002
865,337195,6245672,2000002
866,337194,6245659,2000002
867,336961,6245702,2000002
868,336961,6245701,2000002
869,331288,6245659,3000003
870,331306,6245669,3000003
871,331008,6245502,3000003
872,330991,6245527,3000003
873,330478,6245670,3000003
874,330454,6245657,3000003
875,330460,6245686,3000003
876,330462,6245687,3000003
877,337436,6245708,2000002
878,337406,6245713,2000002
879,336869,6245723,2000002
880,336863,6245710,2000002
881,336474,6245790,3000003
882,336475,6245796,3000003
883,337435,6245799,2000002
884,337444,6245797,2000002
885,335995,6245699,3000003
886,336005,6245701,3000003
887,336056,6245855,3000003
888,336056,6245852,3000003
889,335990,6245703,3000003
890,335980,6245701,3000003
891,337455,6245921,2000002
892,337452,6245921,2000002
893,339728,6245996,1000001
894,339745,6246008,1000001
895,334321,6245715,3000003
896,334315,6245720,3000003
897,337471,6246035,2000002
898,337472,6246035,2000002
899,337331,6245866,2000002
900,337329,6245865,2000002
901,337401,6246095,2000002
902,337400,6246092,2000002
903,337333,6246112,2000002
904,337331,6246097,2000002
905,337262,6246116,2000002
906,337264,6246126,2000002
907,335493,6246115,3000003
908,335484,6246116,3000003
909,339650,6246077,1000001
910,339633,6246054,1000001
911,337011,6245929,2000002
912,337040,6245921,2000002
913,337135,6246145,2000002
914,337130,6246123,2000002
915,335496,6246147,3000003
916,335495,6246147,3000003
917,337128,6246130,2000002
918,337138,6246155,2000002
919,339615,6246123,1000001
920,339626,6246152,1000001
921,339437,6246164,1000001
922,339438,6246161,1000001
923,339282,6246160,1000001
924,339285,6246188,1000001
925,338941,6245843,1000001
926,338970,6245838,1000001
927,335885,6246062,3000003
928,335855,6246050,3000003
929,339074,6246207,1000001
930,339074,6246203,1000001
931,334401,6246126,3000003
932,334380,6246131,3000003
933,334499,6246171,3000003
934,334507,6246200,3000003
935,339010,6246225,1000001
936,339005,6246229,1000001
937,335500,6246193,3000003
938,335499,6246193,3000003
939,335620,6246210,3000003
940,335621,6246232,3000003
941,334858,6246128,3000003
942,334859,6246138,3000003
943,332744,6245757,3000003
944,332771,6245745,3000003
945,339476,6246218,1000001
946,339463,6246221,1000001
947,339744,6246206,1000001
948,339733,6246176,1000001
949,333990,6245610,3000003
950,334019,6245609,3000003
951,334294,6246293,3000003
952,334284,6246267,3000003
953,335134,6246282,3000003
954,335122,6246300,3000003
955,333163,6246294,3000003
956,333150,6246303,3000003
957,337205,6246230,2000002
958,337220,6246232,2000002
959,333642,6245666,3000003
960,333616,6245681,3000003
961,333986,6246316,3000003
962,333988,6246329,3000003
963,335227,6246342,3000003
964,335209,6246366,3000003
965,335805,6246121,3000003
966,335835,6246124,3000003
967,335738,6246303,3000003
968,335715,6246301,3000003
969,335504,6246326,3000003
970,335529,6246322,3000003
971,335639,6246426,3000003
972,335635,6246403,3000003
973,333213,6246394,3000003
974,333236,6246376,3000003
975,333813,6246392,3000003
976,333828,6246388,3000003
977,339949,6246366,1000001
978,339961,6246374,1000001
979,335489,6246449,3000003
980,335484,6246420,3000003
981,338173,6245939,2000002
982,338144,6245948,2000002
983,338653,6246292,1000001
984,338644,6246263,1000001
985,339502,6246364,1000001
986,339481,6246369,1000001
987,339551,6246444,1000001
988,339550,6246442,1000001
989,335314,6246424,3000003
990,335314,6246425,3000003
991,335400,6246458,3000003
992,335398,6246442,3000003
993,331648,6246024,3000003
994,331671,6246004,3000003
995,331660,6246008,3000003
996,331637,6246027,3000003
997,337602,6246285,2000002
998,337591,6246286,2000002
999,337240,6246432,2000002
1000,337235,6246431,2000002
1001,337454,6246502,2000002
1002,337452,6246472,2000002
1003,337665,6246525,2000002
1004,337665,6246525,2000002
1005,337115,6246537,2000002
1006,337113,6246533,2000002
1007,331435,6246432,3000003
1008,331432,6246404,3000003
1009,332899,6246407,3000003
1010,332909,6246428,3000003
1011,339030,6246409,1000001
1012,339059,6246402,1000001
1013,336856,6246581,3000003
1014,336854,6246566,3000003
1015,336869,6246332,3000003
1016,336890,6246353,3000003
1017,339308,6246539,1000001
1018,339319,6246566,1000001
1019,336883,6246348,3000003
1020,336861,6246328,3000003
1021,332572,6246590,3000003
1022,332570,6246574,3000003
1023,332452,6246595,3000003
1024,332454,6246610,3000003
1025,331856,6246549,3000003
1026,331878,6246545,3000003
1027,337836,6246572,2000002
1028,337825,6246600,2000002
1029,338140,6246484,2000002
1030,338143,6246472,2000002
1031,331871,6246563,3000003
1032,331842,6246570,3000003
1033,330836,6246580,3000003
1034,330825,6246553,3000003
1035,334213,6246479,3000003
1036,334205,6246475,3000003
1037,331941,6246678,3000003
1038,331943,6246648,3000003
1039,331924,6246669,3000003
1040,331938,6246642,3000003
1041,332212,6246654,3000003
1042,332207,6246625,3000003
1043,331950,6246659,3000003
1044,331952,6246689,3000003
1045,337679,6246594,2000002
1046,337653,6246598,2000002
1047,332732,6246646,3000003
1048,332729,6246648,3000003
1049,338069,6246655,2000002
1050,338062,6246663,2000002
1051,338130,6246718,2000002
1052,338130,6246718,2000002
1053,332777,6246716,3000003
1054,332784,6246710,3000003
1055,332814,6246756,3000003
1056,332812,6246757,3000003
1057,338267,6246761,2000002
1058,338253,6246791,2000002
1059,338395,6246610,1000001
1060,338365,6246616,1000001
1061,336769,6246690,3000003
1062,336797,6246683,3000003
1063,336617,6246729,3000003
1064,336593,6246708,3000003
1065,336606,6246712,3000003
1066,336633,6246731,3000003
1067,331085,6246706,3000003
1068,331105,6246692,3000003
1069,331141,6246681,3000003
1070,331122,6246690,3000003
1071,333864,6246648,3000003
1072,333834,6246650,3000003
1073,339092,6246783,1000001
1074,339120,6246785,1000001
1075,332883,6246862,3000003
1076,332896,6246852,3000003
1077,336517,6246909,3000003
1078,336540,6246892,3000003
1079,338968,6246945,1000001
1080,338978,6246971,1000001
1081,332965,6246964,3000003
1082,332965,6246965,3000003
1083,336517,6246882,3000003
1084,336512,6246907,3000003
1085,338891,6246987,1000001
1086,338890,6246987,1000001
1087,338881,6246996,1000001
1088,338876,6246998,1000001
1089,331261,6246929,3000003
1090,331245,6246953,3000003
1091,336240,6246918,3000003
1092,336253,6246940,3000003
1093,333819,6246937,3000003
1094,333834,6246941,3000003
1095,333957,6246934,3000003
1096,333945,6246952,3000003
1097,334164,6246840,3000003
1098,334190,6246855,3000003
1099,336245,6246931,3000003
1100,336230,6246905,3000003
1101,338420,6246904,1000001
1102,338434,6246900,1000001
1103,337675,6246852,2000002
1104,337661,6246854,2000002
1105,337900,6246867,2000002
1106,337883,6246857,2000002
1107,338544,6246877,1000001
1108,338518,6246893,1000001
1109,338729,6247001,1000001
1110,338737,6247028,1000001
1111,335164,6246759,3000003
1112,335139,6246741,3000003
1113,334827,6246585,3000003
1114,334798,6246599,3000003
1115,339569,6246866,1000001
1116,339536,6246895,1000001
1117,334394,6246869,3000003
1118,334370,6246880,3000003
1119,337649,6247056,2000002
1120,337657,6247068,2000002
1121,333043,6247050,3000003
1122,333053,6247037,3000003
1123,333792,6247054,3000003
1124,333789,6247053,3000003
1125,338601,6247081,1000001
