0.008264463,0.003099174,0,0,0,0.004132231,0.025826446,0,0.004132231,0.003099174,0.065082645,0.006198347,0.003099174,0,0,0.005165289,0,0,0.003099174,0.003099174,0.003099174,0.009297521,0,0,0,0.01446281,0,0,0,0.193181818,0.428719008,0.216942149,0
0.003994674,0.003994674,0,0,0,0.003994674,0.023968043,0,0.011984021,0.00665779,0.003994674,0.07723036,0.003994674,0,0,0.003994674,0.003994674,0.003994674,0,0,0.010652463,0.003994674,0,0,0.005326232,0.011984021,0,0.007989348,0,0.193075899,0.424766977,0.190412783,0
0,0.002262443,0,0.002262443,0.003016591,0,0.019607843,0,0.005279035,0.006033183,0.003016591,0.002262443,0.06561086,0,0,0.007541478,0.002262443,0,0.007541478,0.006033183,0,0,0,0,0.004524887,0.004524887,0,0.005279035,0,0.192307692,0.462292609,0.198340875,0
0,0,0,0,0,0,0.027638191,0,0.007537688,0.012562814,0.007537688,0,0,0.032663317,0.012562814,0,0,0.007537688,0,0.010050251,0,0,0.007537688,0,0.002512563,0,0,0,0,0.228643216,0.447236181,0.195979899,0
0.003880983,0.003880983,0.007761966,0.003880983,0,0,0.018111255,0,0.003880983,0.005174644,0.015523933,0,0.005174644,0.010349288,0.032341527,0.001293661,0.012936611,0,0.014230272,0.007761966,0.001293661,0,0,0,0,0.010349288,0,0.006468305,0,0.192755498,0.36610608,0.276843467,0
0.002421308,0,0,0,0,0,0.015334948,0,0.011299435,0.002421308,0.005649718,0.007263923,0.007263923,0,0,0.068603713,0.004842615,0,0.00322841,0.00322841,0,0.002421308,0.007263923,0,0,0.00322841,0,0.008878128,0,0.182405165,0.453591606,0.210653753,0
0.003842459,0.004803074,0.006724304,0,0,0,0.016330451,0,0,0.009606148,0.007684918,0.002881844,0,0,0,0.008645533,0.067243036,0.002881844,0.002881844,0.002881844,0.003842459,0,0.002881844,0,0.006724304,0.006724304,0,0.012487992,0,0.185398655,0,0.450528338,0.195004803
0.010398614,0.005199307,0.005199307,0,0,0,0.029462738,0.01559792,0.005199307,0.005199307,0.005199307,0,0.005199307,0,0,0.005199307,0,0.072790295,0.013864818,0.024263432,0,0.008665511,0,0,0.010398614,0.013864818,0,0,0,0.168110919,0,0.351819757,0.244367418
0.005494505,0.005494505,0.005494505,0,0,0,0.014652015,0,0,0.009157509,0.016483516,0,0,0,0,0,0,0.009157509,0.082417582,0.02014652,0,0.007326007,0.012820513,0.018315018,0,0.02014652,0.014652015,0,0,0.153846154,0,0.326007326,0.278388278
0.003333333,0,0,0,0.001111111,0,0.012222222,0,0.004444444,0.003333333,0.008888889,0,0,0,0,0.001111111,0.003333333,0.003333333,0.042222222,0.051111111,0.003333333,0.016666667,0.018888889,0.008888889,0.011111111,0.021111111,0.006666667,0.007777778,0,0.145555556,0,0.388888889,0.236666667
0.002514669,0,0.002514669,0,0,0.002514669,0.012573345,0,0.002514669,0.010058676,0.007544007,0,0,0.005029338,0,0.002514669,0.002514669,0,0.00838223,0.025984912,0.078792959,0.009220453,0.006705784,0.003352892,0.01424979,0.00838223,0,0.005029338,0,0.148365465,0,0.40402347,0.2372171
0.006060606,0,0.006060606,0,0,0,0.028282828,0.006060606,0.006060606,0,0.022222222,0,0,0,0,0,0.006060606,0,0.012121212,0,0,0.076767677,0,0.006060606,0.04040404,0.012121212,0.002020202,0.01010101,0,0.127272727,0,0.397979798,0.234343434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005832793,0.001944264,0,0.001944264,0,0.001944264,0.031756319,0.005184705,0.007777058,0.009073234,0.004536617,0.001944264,0.001944264,0.001944264,0,0.006480881,0.002592353,0.001944264,0.011665587,0.014906027,0.005832793,0.008425146,0.005832793,0.061568373,0.014257939,0.008425146,0.005832793,0.006480881,0,0.151652625,0,0.376539209,0.241736876
0.007416564,0.00618047,0,0,0,0,0.027194067,0.003708282,0.003708282,0.00618047,0.018541409,0.007416564,0.003708282,0,0,0,0.003708282,0,0.029666255,0.014833127,0.007416564,0.018541409,0.004944376,0.004944376,0.106304079,0.014833127,0,0.016069221,0,0.113720643,0,0.368355995,0.212608158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007731959,0,0.003865979,0,0,0.003865979,0.021907216,0,0.003865979,0.009020619,0.009020619,0,0,0,0,0.003865979,0,0.009020619,0.021907216,0.005154639,0.003865979,0.005154639,0.009020619,0.003865979,0.003865979,0.018041237,0.134020619,0.009020619,0,0.170103093,0,0.332474227,0.211340206
0,0.018018018,0,0,0,0,0.009009009,0,0,0.003003003,0.003003003,0,0.003003003,0,0,0,0.009009009,0,0.015015015,0.021021021,0.009009009,0,0,0.018018018,0.009009009,0.009009009,0.009009009,0.072072072,0,0.228228228,0,0.354354354,0.21021021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033579584,0.039623909,0.025520484,0.002014775,0.006715917,0.044996642,0.157824043,0.006044325,0.034251175,0.038280725,0.051712559,0.00402955,0.012760242,0.002014775,0.00402955,0.031564809,0.030893217,0.014775017,0.085292142,0.030893217,0.021490934,0.026192075,0.042310275,0.020819342,0.049697784,0.044996642,0.010745467,0.126930826,0,0,0,0,0
0.057096248,0.092169657,0.077487765,0.008156607,0.022022838,0.025285481,0.35725938,0.035073409,0.032626427,0.079934747,0.096247961,0.029363785,0.031810767,0.014681892,0.006525285,0.034257749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024451939,0.018128162,0.008853288,0.000421585,0.003372681,0.010539629,0.107504216,0.007166948,0.010961214,0.028246206,0.044266442,0.006323777,0.005059022,0.004215852,0.002107926,0.012647555,0.008853288,0.022344013,0.139966273,0.03836425,0.027403035,0.01306914,0.115935919,0.012647555,0.057335582,0.14376054,0.002107926,0.123946037,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0.038676608,0.197809879,0.054520037,0.030754893,0.033550792,0.191519105,0.011183597,0.083410997,0.243243243,0.025163094,0.07665424,0,0,0,0,0
